Station ,VA Facility Name,Service Descriptor,NumAuths,NumVets
654,"Sierra Nevada VA-Ioannis A. Lougaris (Reno, NV)",Urology,59,53
654,"Sierra Nevada VA-Ioannis A. Lougaris (Reno, NV)",Vascular Surgery,320,317
654,"Sierra Nevada VA-Ioannis A. Lougaris (Reno, NV)",Wound Care,6,6
655,"Aleda E. Lutz VA (Saginaw, MI)",Referrals unmatched to a service category,49,48
655,"Aleda E. Lutz VA (Saginaw, MI)",Acupuncture,68,65
655,"Aleda E. Lutz VA (Saginaw, MI)",Acute Inpatient Hospital,804,654
655,"Aleda E. Lutz VA (Saginaw, MI)",Adult Day Care,29,23
655,"Aleda E. Lutz VA (Saginaw, MI)",Allergy and Immunology,8,8
655,"Aleda E. Lutz VA (Saginaw, MI)",Anesthesia,1,1
655,"Aleda E. Lutz VA (Saginaw, MI)",Audiology,1107,1096
655,"Aleda E. Lutz VA (Saginaw, MI)",Bowel and Bladder Treatment & Rehabilitation,4,3
655,"Aleda E. Lutz VA (Saginaw, MI)",Cardiac Catheterization Services,4,4
655,"Aleda E. Lutz VA (Saginaw, MI)",Cardiac Rehab,31,28
655,"Aleda E. Lutz VA (Saginaw, MI)",Cardiology,72,59
655,"Aleda E. Lutz VA (Saginaw, MI)",Cardiology Imaging,7,7
655,"Aleda E. Lutz VA (Saginaw, MI)",Cardiology Stress Test,10,10
655,"Aleda E. Lutz VA (Saginaw, MI)",Chiropractic,171,163
655,"Aleda E. Lutz VA (Saginaw, MI)",Compensation & Pension,1,1
655,"Aleda E. Lutz VA (Saginaw, MI)",Compensation & Pension Audio,999,970
655,"Aleda E. Lutz VA (Saginaw, MI)",Compensation & Pension Medical,336,322
655,"Aleda E. Lutz VA (Saginaw, MI)",Compensation & Pension Specialty,25,25
655,"Aleda E. Lutz VA (Saginaw, MI)",Dental,413,358
655,"Aleda E. Lutz VA (Saginaw, MI)",Dermatology,97,83
655,"Aleda E. Lutz VA (Saginaw, MI)",Diagnostic Radiology,1657,1387
655,"Aleda E. Lutz VA (Saginaw, MI)",Diagnostic Radiology CT,469,431
655,"Aleda E. Lutz VA (Saginaw, MI)",Diagnostic Radiology Dexa Scan,2,2
655,"Aleda E. Lutz VA (Saginaw, MI)",Diagnostic Radiology MRI/MRA,370,345
655,"Aleda E. Lutz VA (Saginaw, MI)",Diagnostic Radiology PET,9,9
655,"Aleda E. Lutz VA (Saginaw, MI)",Diagnostic Radiology Ultrasound,173,162
655,"Aleda E. Lutz VA (Saginaw, MI)",ENT,97,90
655,"Aleda E. Lutz VA (Saginaw, MI)",Endocrinology,12,11
655,"Aleda E. Lutz VA (Saginaw, MI)",GYN,67,60
655,"Aleda E. Lutz VA (Saginaw, MI)",Gastroenterology,136,129
655,"Aleda E. Lutz VA (Saginaw, MI)",Gastroenterology Colonoscopy,270,244
655,"Aleda E. Lutz VA (Saginaw, MI)",General Surgery,118,115
655,"Aleda E. Lutz VA (Saginaw, MI)",Genetic Testing/Counseling,2,2
655,"Aleda E. Lutz VA (Saginaw, MI)",Home Health Homemaker/Health Aid,537,438
655,"Aleda E. Lutz VA (Saginaw, MI)",Hospice,13,13
655,"Aleda E. Lutz VA (Saginaw, MI)",Infectious Disease,5,5
655,"Aleda E. Lutz VA (Saginaw, MI)",Internal Medicine,193,174
655,"Aleda E. Lutz VA (Saginaw, MI)",Laboratory,48,40
655,"Aleda E. Lutz VA (Saginaw, MI)",Mammorgraphy,536,485
655,"Aleda E. Lutz VA (Saginaw, MI)",Mental Health,50,48
655,"Aleda E. Lutz VA (Saginaw, MI)",Nephrology,7,5
655,"Aleda E. Lutz VA (Saginaw, MI)",Neurology,338,302
655,"Aleda E. Lutz VA (Saginaw, MI)",Newborn Care,5,5
655,"Aleda E. Lutz VA (Saginaw, MI)",Nuclear Medicine,6,6
655,"Aleda E. Lutz VA (Saginaw, MI)",OB,24,22
655,"Aleda E. Lutz VA (Saginaw, MI)",Oncology,118,109
655,"Aleda E. Lutz VA (Saginaw, MI)",Opthalmology,282,240
655,"Aleda E. Lutz VA (Saginaw, MI)",Optometry,170,165
655,"Aleda E. Lutz VA (Saginaw, MI)",Orthopedics,708,632
655,"Aleda E. Lutz VA (Saginaw, MI)",Outpatient Dialysis,40,37
655,"Aleda E. Lutz VA (Saginaw, MI)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",12,12
655,"Aleda E. Lutz VA (Saginaw, MI)",Pain Management,476,423
655,"Aleda E. Lutz VA (Saginaw, MI)",Physical Therapy,527,478
655,"Aleda E. Lutz VA (Saginaw, MI)",Plastic Surgery,17,17
655,"Aleda E. Lutz VA (Saginaw, MI)",Podiatry,131,121
655,"Aleda E. Lutz VA (Saginaw, MI)",Primary Care,180,158
655,"Aleda E. Lutz VA (Saginaw, MI)",Pulmonary,28,23
655,"Aleda E. Lutz VA (Saginaw, MI)",Pulmonary (Pulmonary Rehab),1,1
655,"Aleda E. Lutz VA (Saginaw, MI)",Radiation Therapy,32,32
655,"Aleda E. Lutz VA (Saginaw, MI)",Rehabilitation Medicine,338,321
655,"Aleda E. Lutz VA (Saginaw, MI)",Respite Care,56,48
655,"Aleda E. Lutz VA (Saginaw, MI)",Rheumatology,66,63
655,"Aleda E. Lutz VA (Saginaw, MI)",Skilled Nursing,110,55
655,"Aleda E. Lutz VA (Saginaw, MI)",Skilled Nursing Home Care,17,16
655,"Aleda E. Lutz VA (Saginaw, MI)",Sleep Study,66,62
655,"Aleda E. Lutz VA (Saginaw, MI)",Transportation,12,12
655,"Aleda E. Lutz VA (Saginaw, MI)",Urgent/Emergent,8278,2279
655,"Aleda E. Lutz VA (Saginaw, MI)",Urology,302,258
655,"Aleda E. Lutz VA (Saginaw, MI)",Vascular Surgery,31,30
655,"Aleda E. Lutz VA (Saginaw, MI)",Wound Care,1,1
656,"St. Cloud, MN VA",Referrals unmatched to a service category,61,60
656,"St. Cloud, MN VA",Acupuncture,28,25
656,"St. Cloud, MN VA",Acute Inpatient Hospital,1262,1022
656,"St. Cloud, MN VA",Adult Day Care,211,200
656,"St. Cloud, MN VA",Allergy and Immunology,76,58
656,"St. Cloud, MN VA",Anesthesia,4,4
656,"St. Cloud, MN VA",Audiology,54,51
656,"St. Cloud, MN VA",Bowel and Bladder Treatment & Rehabilitation,7,5
656,"St. Cloud, MN VA",Cardiac Catheterization Services,3,3
656,"St. Cloud, MN VA",Cardiac Rehab,173,143
656,"St. Cloud, MN VA",Cardiology,121,116
656,"St. Cloud, MN VA",Cardiology Imaging,2,2
656,"St. Cloud, MN VA",Cardiology Stress Test,246,239
656,"St. Cloud, MN VA",Chiropractic,787,528
656,"St. Cloud, MN VA",Dental,349,266
656,"St. Cloud, MN VA",Dermatology,1404,846
656,"St. Cloud, MN VA",Diagnostic Radiology,276,251
656,"St. Cloud, MN VA",Diagnostic Radiology CT,190,183
656,"St. Cloud, MN VA",Diagnostic Radiology Dexa Scan,6,5
656,"St. Cloud, MN VA",Diagnostic Radiology MRI/MRA,371,333
656,"St. Cloud, MN VA",Diagnostic Radiology PET,28,26
656,"St. Cloud, MN VA",Diagnostic Radiology Ultrasound,99,92
656,"St. Cloud, MN VA",ENT,408,218
656,"St. Cloud, MN VA",Endocrinology,108,37
656,"St. Cloud, MN VA",GYN,5,4
656,"St. Cloud, MN VA",Gastroenterology,412,298
656,"St. Cloud, MN VA",Gastroenterology Colonoscopy,464,437
656,"St. Cloud, MN VA",General Surgery,302,200
656,"St. Cloud, MN VA",Home Health Homemaker/Health Aid,2324,1005
656,"St. Cloud, MN VA",Hospice,14,11
656,"St. Cloud, MN VA",Hyperbaric Therapy,9,6
656,"St. Cloud, MN VA",Infectious Disease,11,10
656,"St. Cloud, MN VA",Internal Medicine,133,131
656,"St. Cloud, MN VA",Laboratory,81,74
656,"St. Cloud, MN VA",Mammorgraphy,508,481
656,"St. Cloud, MN VA",Mental Health,40,31
656,"St. Cloud, MN VA",Nephrology,3,3
656,"St. Cloud, MN VA",Neurology,969,589
656,"St. Cloud, MN VA",Newborn Care,12,12
656,"St. Cloud, MN VA",Nuclear Medicine,28,28
656,"St. Cloud, MN VA",Nutrition/Dietitics,2,2
656,"St. Cloud, MN VA",OB,37,32
656,"St. Cloud, MN VA",Oncology,109,88
656,"St. Cloud, MN VA",Opthalmology,1677,840
656,"St. Cloud, MN VA",Optometry,738,708
656,"St. Cloud, MN VA",Orthopedics,820,463
656,"St. Cloud, MN VA",Outpatient Chemotherapy,9,9
656,"St. Cloud, MN VA",Outpatient Dialysis,70,40
656,"St. Cloud, MN VA",Outpatient Infusion (IV Therapy/Infusion),14,12
656,"St. Cloud, MN VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",15,11
656,"St. Cloud, MN VA",Pain Management,791,523
656,"St. Cloud, MN VA",Pharmacy,20,17
656,"St. Cloud, MN VA",Physical Therapy,1154,852
656,"St. Cloud, MN VA",Plastic Surgery,58,35
656,"St. Cloud, MN VA",Podiatry,84,42
656,"St. Cloud, MN VA",Primary Care,304,265
656,"St. Cloud, MN VA",Pulmonary,26,19
656,"St. Cloud, MN VA",Pulmonary (Pulmonary Rehab),27,18
656,"St. Cloud, MN VA",Radiation Therapy,93,85
656,"St. Cloud, MN VA",Rehabilitation Medicine,1,1
656,"St. Cloud, MN VA",Respiratory Therapy,1,1
656,"St. Cloud, MN VA",Respite Care,168,115
656,"St. Cloud, MN VA",Rheumatology,3,3
656,"St. Cloud, MN VA",Skilled Nursing,2313,1487
656,"St. Cloud, MN VA",Skilled Nursing Home Care,36,34
656,"St. Cloud, MN VA",Sleep Study,92,64
656,"St. Cloud, MN VA",Transportation,3,3
656,"St. Cloud, MN VA",Urgent/Emergent,3543,1518
656,"St. Cloud, MN VA",Urology,814,387
656,"St. Cloud, MN VA",Vascular Surgery,16,14
656,"St. Cloud, MN VA",Wound Care,8,5
657,"St. Louis VA-John Cochran (St. Louis, MO)",Referrals unmatched to a service category,2,2
657,"St. Louis VA-John Cochran (St. Louis, MO)",Acupuncture,4,3
657,"St. Louis VA-John Cochran (St. Louis, MO)",Acute Inpatient Hospital,835,654
657,"St. Louis VA-John Cochran (St. Louis, MO)",Adult Day Care,71,67
657,"St. Louis VA-John Cochran (St. Louis, MO)",Allergy and Immunology,17,16
657,"St. Louis VA-John Cochran (St. Louis, MO)",Audiology,69,63
657,"St. Louis VA-John Cochran (St. Louis, MO)",Bowel and Bladder Treatment & Rehabilitation,19,14
657,"St. Louis VA-John Cochran (St. Louis, MO)",Cardiac Rehab,2,2
657,"St. Louis VA-John Cochran (St. Louis, MO)",Cardiology,151,128
657,"St. Louis VA-John Cochran (St. Louis, MO)",Cardiology Imaging,1,1
657,"St. Louis VA-John Cochran (St. Louis, MO)",Chiropractic,109,93
657,"St. Louis VA-John Cochran (St. Louis, MO)",Compensation & Pension Medical,1175,1067
657,"St. Louis VA-John Cochran (St. Louis, MO)",Dental,845,617
657,"St. Louis VA-John Cochran (St. Louis, MO)",Dermatology,99,92
657,"St. Louis VA-John Cochran (St. Louis, MO)",Diagnostic Radiology,212,176
657,"St. Louis VA-John Cochran (St. Louis, MO)",Diagnostic Radiology CT,51,46
657,"St. Louis VA-John Cochran (St. Louis, MO)",Diagnostic Radiology Dexa Scan,1,1
657,"St. Louis VA-John Cochran (St. Louis, MO)",Diagnostic Radiology MRI/MRA,270,217
657,"St. Louis VA-John Cochran (St. Louis, MO)",Diagnostic Radiology Ultrasound,26,25
657,"St. Louis VA-John Cochran (St. Louis, MO)",ENT,75,66
657,"St. Louis VA-John Cochran (St. Louis, MO)",Endocrinology,11,11
657,"St. Louis VA-John Cochran (St. Louis, MO)",GYN,272,228
657,"St. Louis VA-John Cochran (St. Louis, MO)",Gastroenterology,369,297
657,"St. Louis VA-John Cochran (St. Louis, MO)",Gastroenterology Colonoscopy,96,93
657,"St. Louis VA-John Cochran (St. Louis, MO)",General Surgery,595,503
657,"St. Louis VA-John Cochran (St. Louis, MO)",Home Health Homemaker/Health Aid,498,418
657,"St. Louis VA-John Cochran (St. Louis, MO)",Hospice,54,54
657,"St. Louis VA-John Cochran (St. Louis, MO)",Hyperbaric Therapy,7,7
657,"St. Louis VA-John Cochran (St. Louis, MO)",Infectious Disease,4,4
657,"St. Louis VA-John Cochran (St. Louis, MO)",Internal Medicine,108,99
657,"St. Louis VA-John Cochran (St. Louis, MO)",Laboratory,172,171
657,"St. Louis VA-John Cochran (St. Louis, MO)",Mammorgraphy,3,3
657,"St. Louis VA-John Cochran (St. Louis, MO)",Mental Health,59,48
657,"St. Louis VA-John Cochran (St. Louis, MO)",Nephrology,6,4
657,"St. Louis VA-John Cochran (St. Louis, MO)",Neurology,403,364
657,"St. Louis VA-John Cochran (St. Louis, MO)",Neurosurgery,5,5
657,"St. Louis VA-John Cochran (St. Louis, MO)",Nuclear Medicine,2,2
657,"St. Louis VA-John Cochran (St. Louis, MO)",OB,71,61
657,"St. Louis VA-John Cochran (St. Louis, MO)",Oncology,28,27
657,"St. Louis VA-John Cochran (St. Louis, MO)",Opthalmology,601,524
657,"St. Louis VA-John Cochran (St. Louis, MO)",Optometry,1462,1419
657,"St. Louis VA-John Cochran (St. Louis, MO)",Orthopedics,880,713
657,"St. Louis VA-John Cochran (St. Louis, MO)",Outpatient Chemotherapy,1,1
657,"St. Louis VA-John Cochran (St. Louis, MO)",Outpatient Dialysis,117,95
657,"St. Louis VA-John Cochran (St. Louis, MO)",Outpatient Infusion (IV Therapy/Infusion),17,11
657,"St. Louis VA-John Cochran (St. Louis, MO)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",3,3
657,"St. Louis VA-John Cochran (St. Louis, MO)",Pain Management,142,123
657,"St. Louis VA-John Cochran (St. Louis, MO)",Pharmacy,1,1
657,"St. Louis VA-John Cochran (St. Louis, MO)",Physical Therapy,678,577
657,"St. Louis VA-John Cochran (St. Louis, MO)",Plastic Surgery,38,31
657,"St. Louis VA-John Cochran (St. Louis, MO)",Podiatry,591,551
657,"St. Louis VA-John Cochran (St. Louis, MO)",Primary Care,357,328
657,"St. Louis VA-John Cochran (St. Louis, MO)",Pulmonary,59,54
657,"St. Louis VA-John Cochran (St. Louis, MO)",Radiation Therapy,73,67
657,"St. Louis VA-John Cochran (St. Louis, MO)",Rehabilitation Medicine,3,3
657,"St. Louis VA-John Cochran (St. Louis, MO)",Respiratory Therapy,1,1
657,"St. Louis VA-John Cochran (St. Louis, MO)",Respite Care,125,109
657,"St. Louis VA-John Cochran (St. Louis, MO)",Rheumatology,11,10
657,"St. Louis VA-John Cochran (St. Louis, MO)",Skilled Nursing,591,588
657,"St. Louis VA-John Cochran (St. Louis, MO)",Skilled Nursing Home Care,706,564
657,"St. Louis VA-John Cochran (St. Louis, MO)",Sleep Study,1552,1456
657,"St. Louis VA-John Cochran (St. Louis, MO)",Speech Therapy,2,1
657,"St. Louis VA-John Cochran (St. Louis, MO)",Urgent/Emergent,9877,3494
657,"St. Louis VA-John Cochran (St. Louis, MO)",Urology,183,167
657,"St. Louis VA-John Cochran (St. Louis, MO)",Vascular Surgery,42,39
657,"St. Louis VA-John Cochran (St. Louis, MO)",Wound Care,1,1
658,"Salem, Virginia VA",Referrals unmatched to a service category,30,28
658,"Salem, Virginia VA",Acupuncture,4,4
658,"Salem, Virginia VA",Acute Inpatient Hospital,490,424
658,"Salem, Virginia VA",Adult Day Care,116,111
658,"Salem, Virginia VA",Allergy and Immunology,168,154
658,"Salem, Virginia VA",Audiology,22,20
658,"Salem, Virginia VA",Bowel and Bladder Treatment & Rehabilitation,15,15
658,"Salem, Virginia VA",Cardiac Catheterization Services,4,4
658,"Salem, Virginia VA",Cardiac Rehab,72,70
658,"Salem, Virginia VA",Cardiology,69,65
658,"Salem, Virginia VA",Cardiology Imaging,10,10
658,"Salem, Virginia VA",Cardiology Stress Test,1,1
658,"Salem, Virginia VA",Chiropractic,309,217
658,"Salem, Virginia VA",Compensation & Pension Medical,1,1
658,"Salem, Virginia VA",Compensation & Pension Specialty,5,5
658,"Salem, Virginia VA",Dental,548,438
658,"Salem, Virginia VA",Dermatology,234,215
658,"Salem, Virginia VA",Diagnostic Radiology,987,865
658,"Salem, Virginia VA",Diagnostic Radiology CT,15,13
658,"Salem, Virginia VA",Diagnostic Radiology Dexa Scan,7,7
658,"Salem, Virginia VA",Diagnostic Radiology MRI/MRA,43,38
658,"Salem, Virginia VA",Diagnostic Radiology PET,1,1
658,"Salem, Virginia VA",Diagnostic Radiology Ultrasound,11,11
658,"Salem, Virginia VA",ENT,20,20
658,"Salem, Virginia VA",Endocrinology,79,77
658,"Salem, Virginia VA",GYN,21,20
658,"Salem, Virginia VA",Gastroenterology,705,669
658,"Salem, Virginia VA",Gastroenterology Colonoscopy,2081,2012
658,"Salem, Virginia VA",General Surgery,135,122
658,"Salem, Virginia VA",Genetic Testing/Counseling,13,12
658,"Salem, Virginia VA",Home Health Homemaker/Health Aid,804,408
658,"Salem, Virginia VA",Hospice,23,22
658,"Salem, Virginia VA",Hyperbaric Therapy,1,1
658,"Salem, Virginia VA",Infectious Disease,6,6
658,"Salem, Virginia VA",Internal Medicine,3,3
658,"Salem, Virginia VA",Laboratory,7,7
658,"Salem, Virginia VA",Long Term Care,1,1
658,"Salem, Virginia VA",Mammorgraphy,739,628
658,"Salem, Virginia VA",Mental Health,70,58
658,"Salem, Virginia VA",Nephrology,218,209
658,"Salem, Virginia VA",Neurology,593,547
658,"Salem, Virginia VA",Nuclear Medicine,5,5
658,"Salem, Virginia VA",OB,21,21
658,"Salem, Virginia VA",Oncology,169,156
658,"Salem, Virginia VA",Opthalmology,329,304
658,"Salem, Virginia VA",Optometry,102,102
658,"Salem, Virginia VA",Orthopedics,229,193
658,"Salem, Virginia VA",Outpatient Chemotherapy,2,2
658,"Salem, Virginia VA",Outpatient Dialysis,216,105
658,"Salem, Virginia VA",Outpatient Infusion (IV Therapy/Infusion),127,69
658,"Salem, Virginia VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",1,1
658,"Salem, Virginia VA",Pain Management,406,372
658,"Salem, Virginia VA",Pharmacy,24,23
658,"Salem, Virginia VA",Physical Therapy,1948,1573
658,"Salem, Virginia VA",Plastic Surgery,3,3
658,"Salem, Virginia VA",Podiatry,319,306
658,"Salem, Virginia VA",Primary Care,233,201
658,"Salem, Virginia VA",Pulmonary,157,151
658,"Salem, Virginia VA",Pulmonary (Pulmonary Rehab),10,10
658,"Salem, Virginia VA",Radiation Therapy,341,268
658,"Salem, Virginia VA",Rehabilitation Medicine,40,34
658,"Salem, Virginia VA",Respiratory Therapy,1,1
658,"Salem, Virginia VA",Respite Care,82,56
658,"Salem, Virginia VA",Rheumatology,75,73
658,"Salem, Virginia VA",Skilled Nursing,361,261
658,"Salem, Virginia VA",Skilled Nursing Home Care,449,251
658,"Salem, Virginia VA",Sleep Study,4,4
658,"Salem, Virginia VA",Urgent/Emergent,7196,1981
658,"Salem, Virginia VA",Urology,139,116
658,"Salem, Virginia VA",Vascular Surgery,41,38
658,"Salem, Virginia VA",Wound Care,1,1
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Referrals unmatched to a service category,130,120
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Acupuncture,11,9
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Acute Inpatient Hospital,1842,1512
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Adult Day Care,160,148
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Allergy and Immunology,400,257
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Anesthesia,2,1
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Audiology,48,46
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Biofeedback,3,2
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Bowel and Bladder Treatment & Rehabilitation,43,37
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Cardiac Catheterization Services,10,10
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Cardiac Rehab,154,148
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Cardiology,277,201
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Cardiology Imaging,8,8
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Cardiology Stress Test,43,40
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Chiropractic,96,75
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Dental,2426,1570
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Dermatology,429,332
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Diagnostic Radiology,304,229
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Diagnostic Radiology CT,57,54
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Diagnostic Radiology MRI/MRA,427,389
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Diagnostic Radiology PET,23,22
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Diagnostic Radiology Ultrasound,37,37
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",ENT,632,424
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Endocrinology,31,25
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",GYN,33,25
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Gastroenterology,270,212
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Gastroenterology Colonoscopy,25,24
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",General Surgery,509,336
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Genetic Testing/Counseling,31,22
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Home Health Homemaker/Health Aid,1421,882
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Hospice,476,221
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Hyperbaric Therapy,9,9
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Infectious Disease,10,9
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Internal Medicine,15,15
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Laboratory,9,8
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Mammorgraphy,19,15
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Mental Health,245,214
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Nephrology,80,48
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Neurology,1173,748
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Nuclear Medicine,15,11
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Nutrition/Dietitics,1,1
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",OB,69,64
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Oncology,967,525
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Opthalmology,1836,1081
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Optometry,102,83
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Orthopedics,3493,1914
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Outpatient Chemotherapy,2,2
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Outpatient Dialysis,794,326
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Outpatient Infusion (IV Therapy/Infusion),160,127
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Pain Management,2953,1640
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Pharmacy,1,1
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Physical Therapy,1709,1510
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Plastic Surgery,5,5
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Podiatry,490,414
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Primary Care,327,294
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Pulmonary,70,60
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Pulmonary (Pulmonary Rehab),129,128
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Radiation Therapy,732,409
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Rehabilitation Medicine,188,170
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Respiratory Therapy,1,1
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Respite Care,190,174
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Rheumatology,7,7
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Skilled Nursing,2134,1605
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Skilled Nursing Home Care,88,72
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Sleep Study,73,68
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Urgent/Emergent,18075,5041
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Urology,572,329
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Vascular Surgery,737,415
659,"W.G. (Bill) Hefner VA (Salisbury, NC)",Wound Care,1,1
660,"George E. Wahlen VA (Salt Lake City, UT)",Referrals unmatched to a service category,123,116
660,"George E. Wahlen VA (Salt Lake City, UT)",Acupuncture,100,93
660,"George E. Wahlen VA (Salt Lake City, UT)",Acute Inpatient Hospital,1489,1058
660,"George E. Wahlen VA (Salt Lake City, UT)",Adult Day Care,47,42
660,"George E. Wahlen VA (Salt Lake City, UT)",Allergy and Immunology,50,40
660,"George E. Wahlen VA (Salt Lake City, UT)",Anesthesia,3,3
660,"George E. Wahlen VA (Salt Lake City, UT)",Audiology,470,434
660,"George E. Wahlen VA (Salt Lake City, UT)",Biofeedback,1,1
660,"George E. Wahlen VA (Salt Lake City, UT)",Bowel and Bladder Treatment & Rehabilitation,19,18
660,"George E. Wahlen VA (Salt Lake City, UT)",Cardiac Catheterization Services,22,22
660,"George E. Wahlen VA (Salt Lake City, UT)",Cardiac Rehab,8,7
660,"George E. Wahlen VA (Salt Lake City, UT)",Cardiology,216,193
660,"George E. Wahlen VA (Salt Lake City, UT)",Cardiology Imaging,9,9
660,"George E. Wahlen VA (Salt Lake City, UT)",Cardiology Stress Test,23,22
660,"George E. Wahlen VA (Salt Lake City, UT)",Chiropractic,316,278
660,"George E. Wahlen VA (Salt Lake City, UT)",Compensation & Pension Audio,7,7
660,"George E. Wahlen VA (Salt Lake City, UT)",Compensation & Pension Medical,4163,3518
660,"George E. Wahlen VA (Salt Lake City, UT)",Compensation & Pension Specialty,1,1
660,"George E. Wahlen VA (Salt Lake City, UT)",Dental,1752,672
660,"George E. Wahlen VA (Salt Lake City, UT)",Dermatology,919,682
660,"George E. Wahlen VA (Salt Lake City, UT)",Diagnostic Radiology,455,405
660,"George E. Wahlen VA (Salt Lake City, UT)",Diagnostic Radiology CT,127,115
660,"George E. Wahlen VA (Salt Lake City, UT)",Diagnostic Radiology Dexa Scan,20,19
660,"George E. Wahlen VA (Salt Lake City, UT)",Diagnostic Radiology MRI/MRA,235,210
660,"George E. Wahlen VA (Salt Lake City, UT)",Diagnostic Radiology PET,15,13
660,"George E. Wahlen VA (Salt Lake City, UT)",Diagnostic Radiology Ultrasound,605,515
660,"George E. Wahlen VA (Salt Lake City, UT)",ENT,145,128
660,"George E. Wahlen VA (Salt Lake City, UT)",Endocrinology,27,24
660,"George E. Wahlen VA (Salt Lake City, UT)",GYN,72,69
660,"George E. Wahlen VA (Salt Lake City, UT)",Gastroenterology,742,649
660,"George E. Wahlen VA (Salt Lake City, UT)",Gastroenterology Colonoscopy,1267,1220
660,"George E. Wahlen VA (Salt Lake City, UT)",General Surgery,221,193
660,"George E. Wahlen VA (Salt Lake City, UT)",Home Health Homemaker/Health Aid,2496,1484
660,"George E. Wahlen VA (Salt Lake City, UT)",Hospice,97,89
660,"George E. Wahlen VA (Salt Lake City, UT)",Hyperbaric Therapy,5,5
660,"George E. Wahlen VA (Salt Lake City, UT)",Infectious Disease,26,24
