"",(V10) (538GD) Lancaster,"1,900","1,762",92.74%,138,7.26%,,0,,10,,"1,631",1,131,3,125,0,9,3,4,3,0,0,,4.34,6.28,6.02
"",(V10) (538GE) Cambridge,"1,105","1,051",95.11%,54,4.89%,,0,,0,,998,0,53,0,54,0,0,0,0,0,0,0,,3.66,5.92,3.14
"(V10) (539) Cincinnati, OH","40,794","39,416",96.62%,"1,378",3.38%,,15,,3,,"38,125",0,"1,291",1,"1,032",1,282,0,54,0,10,1,,2.18,5.28,1.64,
"",(V10) (539) Cincinnati,"29,009","27,770",95.73%,"1,239",4.27%,,0,,0,,"26,636",0,"1,134",0,926,0,258,0,49,0,6,0,,2.19,5.83,1.96
"","(V10) (539A4) CINCINNATI,FT.THOMAS",586,581,99.15%,5,0.85%,,0,,0,,567,0,14,0,5,0,0,0,0,0,0,0,,,2.57,0.02
"",(V10) (539BV) Fort Thomas PRRTP,4,4,100.00%,0,0.00%,,0,,0,,4,0,0,0,0,0,0,0,0,0,0,0,,,0.00,
"",(V10) (539GA) Bellevue,"1,540","1,526",99.09%,14,0.91%,,0,,0,,"1,514",0,12,0,14,0,0,0,0,0,0,0,,2.31,0.95,1.62
"",(V10) (539GB) Cincinnati (Clermont County),"3,754","3,721",99.12%,33,0.88%,,0,,0,,"3,670",0,51,0,21,0,6,0,3,0,3,0,,2.23,1.58,1.70
"",(V10) (539GC) Lawrenceburg (Dearborn County),"1,591","1,544",97.05%,47,2.95%,,0,,1,,"1,511",0,33,0,31,1,14,0,1,0,1,0,,5.69,1.88,2.72
"",(V10) (539GD) Florence,"2,191","2,181",99.54%,10,0.46%,,0,,2,,"2,158",0,23,1,8,0,1,0,1,0,0,1,,1.66,2.28,1.12
"",(V10) (539GE) Fairfield Hamilton,"1,550","1,521",98.13%,29,1.87%,,0,,0,,"1,499",0,22,0,26,0,3,0,0,0,0,0,,0.47,4.02,0.49
"",(V10) (539GF) Georgetown,569,568,99.82%,1,0.18%,,0,,0,,566,0,2,0,1,0,0,0,0,0,0,0,,1.02,0.94,0.16
"(V10) (541) Cleveland, OH","66,484","63,217",95.09%,"3,267",4.91%,,2,,1,,"59,213",1,"4,004",0,"2,898",0,256,0,92,0,21,0,,4.90,5.54,3.12,
"",(V10) (541) Cleveland‐Wade Park,"29,269","27,961",95.53%,"1,308",4.47%,,0,,1,,"26,388",1,"1,573",0,"1,188",0,93,0,13,0,14,0,,6.83,4.89,1.32
"",(V10) (541BY) Canton,"4,102","3,818",93.08%,284,6.92%,,0,,0,,"3,461",0,357,0,239,0,45,0,0,0,0,0,,4.94,11.55,0.27
"",(V10) (541BZ) Youngstown,"3,870","3,626",93.70%,244,6.30%,,0,,0,,"3,325",0,301,0,173,0,20,0,51,0,0,0,,3.25,10.43,8.31
"",(V10) (541GB) Lorain,"1,949","1,939",99.49%,10,0.51%,,0,,0,,"1,850",0,89,0,10,0,0,0,0,0,0,0,,2.21,1.98,1.03
"",(V10) (541GC) Sandusky,"1,780","1,631",91.63%,149,8.37%,,0,,0,,"1,456",0,175,0,149,0,0,0,0,0,0,0,,6.35,8.25,5.45
"",(V10) (541GD) Mansfield,"4,047","3,803",93.97%,244,6.03%,,0,,0,,"3,672",0,131,0,161,0,55,0,23,0,5,0,,9.95,2.73,0.26
"",(V10) (541GE) McCafferty,476,432,90.76%,44,9.24%,,0,,0,,382,0,50,0,44,0,0,0,0,0,0,0,,9.76,8.95,1.87
"",(V10) (541GF) Painesville,"2,133","2,108",98.83%,25,1.17%,,0,,0,,"2,070",0,38,0,24,0,1,0,0,0,0,0,,1.15,3.02,1.25
"",(V10) (541GG) Akron,"5,986","5,627",94.00%,359,6.00%,,0,,0,,"4,969",0,658,0,344,0,12,0,3,0,0,0,,4.91,5.46,10.14
"",(V10) (541GH) East Liverpool,"1,406","1,365",97.08%,41,2.92%,,0,,0,,"1,250",0,115,0,40,0,0,0,0,0,1,0,,3.11,5.35,5.89
"",(V10) (541GI) Warren,"1,340","1,338",99.85%,2,0.15%,,0,,0,,"1,316",0,22,0,2,0,0,0,0,0,0,0,,2.12,1.37,0.97
"",(V10) (541GJ) New Philadelphia,"1,292","1,208",93.50%,84,6.50%,,0,,0,,"1,173",0,35,0,80,0,4,0,0,0,0,0,,2.82,6.95,0.71
"",(V10) (541GK) Ravenna,"1,335","1,300",97.38%,35,2.62%,,0,,0,,"1,221",0,79,0,29,0,6,0,0,0,0,0,,3.80,3.18,4.91
"",(V10) (541GL) Parma,"7,499","7,061",94.16%,438,5.84%,,0,,0,,"6,680",0,381,0,415,0,20,0,2,0,1,0,,3.02,6.75,0.23
"(V10) (552) Dayton, OH","23,874","23,134",96.90%,740,3.10%,,23,,149,,"22,179",20,955,28,669,46,62,21,4,30,5,4,,0.96,4.49,1.90,
"",(V10) (552) Dayton,"17,631","16,961",96.20%,670,3.80%,,0,,8,,"16,082",4,879,2,607,2,55,0,4,0,4,0,,1.51,4.94,1.87
"",(V10) (552GA) Middletown,"1,388","1,361",98.05%,27,1.95%,,0,,1,,"1,330",1,31,0,27,0,0,0,0,0,0,0,,0.70,3.77,2.85
"",(V10) (552GB) Lima,"2,007","1,988",99.05%,19,0.95%,,0,,135,,"1,977",12,11,24,16,44,3,21,0,30,0,4,,0.39,2.00,1.93
"",(V10) (552GC) Richmond,"1,604","1,581",98.57%,23,1.43%,,0,,4,,"1,562",3,19,1,18,0,4,0,0,0,1,0,,0.59,2.56,1.83
"",(V10) (552GD) Springfield,"1,244","1,243",99.92%,1,0.08%,,0,,1,,"1,228",0,15,1,1,0,0,0,0,0,0,0,,0.59,0.93,1.20
"(V10) (757) Columbus, OH","37,945","34,744",91.56%,"3,201",8.44%,,7,,40,,"32,192",6,"2,552",2,"1,820",7,995,12,342,5,44,8,,8.33,9.98,2.22,
"",(V10) (757) Columbus,"32,822","29,858",90.97%,"2,964",9.03%,,0,,22,,"27,828",0,"2,030",0,"1,592",3,988,7,341,5,43,7,,8.93,10.10,1.37
"",(V10) (757GA) Zanesville,"1,272","1,238",97.33%,34,2.67%,,0,,11,,"1,135",3,103,1,32,3,2,3,0,0,0,1,,5.02,9.74,1.71
"",(V10) (757GB) Grove City (Franklin County),"1,247","1,152",92.38%,95,7.62%,,0,,0,,"1,054",0,98,0,92,0,2,0,0,0,1,0,,10.83,3.67,1.13
"",(V10) (757GC) Marion,"1,094","1,012",92.50%,82,7.50%,,0,,0,,862,0,150,0,79,0,2,0,1,0,0,0,,6.01,8.63,10.19
"",(V10) (757GD) Newark,"1,510","1,484",98.28%,26,1.72%,,0,,7,,"1,313",3,171,1,25,1,1,2,0,0,0,0,,7.21,5.44,4.31
"(V11) (506) Ann Arbor, MI","51,138","48,289",94.43%,"2,849",5.57%,,10,,20,,"46,423",8,"1,866",6,"1,901",5,698,1,194,0,56,0,,3.86,5.39,2.55,
"",(V11) (506) Ann Arbor HCS,"38,036","35,928",94.46%,"2,108",5.54%,,0,,17,,"34,647",6,"1,281",6,"1,468",4,484,1,107,0,49,0,,3.76,4.75,1.35
"",(V11) (506GA) Toledo,"10,738","10,079",93.86%,659,6.14%,,0,,3,,"9,626",2,453,0,366,1,205,0,81,0,7,0,,3.78,8.61,4.45
"",(V11) (506GB) Flint (Genessee Co.),"1,271","1,218",95.83%,53,4.17%,,0,,0,,"1,159",0,59,0,49,0,4,0,0,0,0,0,,7.18,1.17,2.64
"",(V11) (506GC) Jackson,"1,093","1,064",97.35%,29,2.65%,,0,,0,,991,0,73,0,18,0,5,0,6,0,0,0,,2.49,1.54,6.26
"(V11) (515) Battle Creek, MI","22,078","20,612",93.36%,"1,466",6.64%,,51,,180,,"19,250",108,"1,362",61,"1,288",6,173,4,1,1,4,0,,2.58,9.07,1.52,
"",(V11) (515) Battle Creek,"11,159","10,369",92.92%,790,7.08%,,0,,48,,"9,684",29,685,14,645,2,141,3,1,0,3,0,,2.32,9.61,1.22
"",(V11) (515BY) Grand Rapids,"8,200","7,537",91.91%,663,8.09%,,0,,95,,"6,924",60,613,30,632,4,31,0,0,1,0,0,,3.58,8.87,2.33
"",(V11) (515GA) Muskegon,960,954,99.38%,6,0.63%,,0,,8,,940,3,14,4,5,0,1,1,0,0,0,0,,1.05,1.46,0.87
"",(V11) (515GB) Lansing,994,988,99.40%,6,0.60%,,0,,26,,960,13,28,13,5,0,0,0,0,0,1,0,,1.15,1.12,1.27
"",(V11) (515GC) Benton Harbor,765,764,99.87%,1,0.13%,,0,,3,,742,3,22,0,1,0,0,0,0,0,0,0,,1.88,0.39,1.61
"(V11) (550) Danville, IL",,"17,152","16,602",96.79%,550,3.21%,,43,,2,,"16,033",1,569,1,367,0,128,0,44,0,11,0,,4.28,3.26,3.11
"",(V11) (550) Illiana HCS (Danville),"7,784","7,556",97.07%,228,2.93%,,0,,0,,"7,274",0,282,0,153,0,62,0,6,0,7,0,,1.27,4.70,0.89
"",(V11) (550BY) Peoria,"4,866","4,830",99.26%,36,0.74%,,0,,2,,"4,760",1,70,1,33,0,2,0,1,0,0,0,,1.27,0.38,1.38
"",(V11) (550GA) Decatur,"1,431","1,417",99.02%,14,0.98%,,0,,0,,"1,381",0,36,0,8,0,1,0,4,0,1,0,,1.81,2.95,2.64
"",(V11) (550GC) Lafayette,733,727,99.18%,6,0.82%,,0,,0,,701,0,26,0,2,0,2,0,2,0,0,0,,2.67,1.34,1.58
"",(V11) (550GD) Springfield,"1,642","1,380",84.04%,262,15.96%,,0,,0,,"1,235",0,145,0,169,0,61,0,30,0,2,0,,16.32,3.01,14.04
"","(V11) (550GF) Mattoon, IL",696,692,99.43%,4,0.57%,,0,,0,,682,0,10,0,2,0,0,0,1,0,1,0,,1.35,2.68,0.53
"(V11) (553) Detroit, MI",,"39,460","38,849",98.45%,611,1.55%,,3,,109,,"38,272",68,577,19,407,16,157,3,40,2,7,1,,0.84,2.14,0.59
"",(V11) (553) Detroit (John D. Dingell),"37,727","37,119",98.39%,608,1.61%,,0,,108,,"36,565",68,554,19,405,15,156,3,40,2,7,1,,0.83,2.15,0.52
"",(V11) (553GA) Yale,767,766,99.87%,1,0.13%,,0,,1,,759,0,7,0,1,1,0,0,0,0,0,0,,0.55,,0.33
"",(V11) (553GB) Pontiac,966,964,99.79%,2,0.21%,,0,,0,,948,0,16,0,1,0,1,0,0,0,0,0,,1.30,1.51,2.62
"(V11) (583) Indianapolis, IN","52,870","50,772",96.03%,"2,098",3.97%,,5,,6,,"47,974",0,"2,798",3,"1,595",0,336,0,76,3,91,0,,3.78,4.54,3.01,
"",(V11) (583) Indianapolis,"48,788","46,721",95.76%,"2,067",4.24%,,0,,6,,"44,002",0,"2,719",3,"1,578",0,327,0,74,3,88,0,,4.29,4.56,3.49
"",(V11) (583BU) Indianapolis VADOM,1,1,100.00%,0,0.00%,,0,,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,0.00
"",(V11) (583GA) Terre Haute,"1,580","1,561",98.80%,19,1.20%,,0,,0,,"1,507",0,54,0,10,0,5,0,1,0,3,0,,2.62,1.68,0.29
"",(V11) (583GB) Bloomington,"2,066","2,055",99.47%,11,0.53%,,0,,0,,"2,032",0,23,0,6,0,4,0,1,0,0,0,,0.83,3.67,2.16
"",(V11) (583GC) Martinsville,435,434,99.77%,1,0.23%,,0,,0,,432,0,2,0,1,0,0,0,0,0,0,0,,1.16,0.29,0.86
"(V11) (610) Northern Indiana HCS, IN","31,081","29,527",95.00%,"1,554",5.00%,,12,,6,,"27,541",6,"1,986",0,"1,320",0,195,0,19,0,20,0,,7.62,6.15,1.94,
"",(V11) (610) N. Indiana HCS‐Marion,"7,484","7,098",94.84%,386,5.16%,,0,,1,,"6,452",1,646,0,323,0,46,0,12,0,5,0,,7.37,7.08,1.47
"",(V11) (610A4) N. Indiana HCS‐Ft. Wayne,"16,326","15,794",96.74%,532,3.26%,,0,,5,,"14,884",5,910,0,451,0,64,0,3,0,14,0,,3.70,6.06,1.56
"",(V11) (610BU) Marion VADOM,13,13,100.00%,0,0.00%,,0,,0,,13,0,0,0,0,0,0,0,0,0,0,0,,,,
"",(V11) (610GA) South Bend,"2,974","2,486",83.59%,488,16.41%,,0,,0,,"2,249",0,237,0,410,0,75,0,3,0,0,0,,19.24,0.40,1.50
"",(V11) (610GB) Muncie,"1,858","1,813",97.58%,45,2.42%,,0,,0,,"1,716",0,97,0,44,0,1,0,0,0,0,0,,2.24,2.73,6.30
"","(V11) (610GC) Goshen, IN CBOC","1,156","1,155",99.91%,1,0.09%,,0,,0,,"1,147",0,8,0,0,0,0,0,1,0,0,0,,0.87,0.00,0.93
"",(V11) (610GD) Peru,"1,270","1,168",91.97%,102,8.03%,,0,,0,,"1,080",0,88,0,92,0,9,0,0,0,1,0,,8.11,1.79,0.26
"(V11) (655) Saginaw, MI","26,629","25,968",97.52%,661,2.48%,,16,,4,,"24,980",4,988,0,562,0,85,0,7,0,7,0,,0.63,4.41,1.38,
"",(V11) (655) Saginaw,"17,741","17,231",97.13%,510,2.87%,,0,,3,,"16,481",3,750,0,474,0,25,0,4,0,7,0,,0.36,4.59,1.90
"",(V11) (655GA) Gaylord,"1,404","1,400",99.72%,4,0.28%,,0,,0,,"1,381",0,19,0,4,0,0,0,0,0,0,0,,0.29,1.20,0.34
"",(V11) (655GB) Traverse City,"2,173","2,156",99.22%,17,0.78%,,0,,0,,"2,126",0,30,0,12,0,5,0,0,0,0,0,,0.57,1.11,0.48
"",(V11) (655GC) Oscoda,662,648,97.89%,14,2.11%,,0,,0,,601,0,47,0,10,0,4,0,0,0,0,0,,0.38,7.02,1.77
"",(V11) (655GD) Alpena,688,686,99.71%,2,0.29%,,0,,0,,678,0,8,0,2,0,0,0,0,0,0,0,,1.71,1.27,0.60
"",(V11) (655GE) Clare County,"1,334","1,269",95.13%,65,4.87%,,0,,1,,"1,246",1,23,0,34,0,31,0,0,0,0,0,,0.25,1.28,1.13
"",(V11) (655GF) Bad Axe,388,388,100.00%,0,0.00%,,0,,0,,383,0,5,0,0,0,0,0,0,0,0,0,,1.29,0.68,0.66
"",(V11) (655GG) Cadillac,"1,100","1,090",99.09%,10,0.91%,,0,,0,,"1,055",0,35,0,6,0,3,0,1,0,0,0,,0.20,2.87,1.25
"",(V11) (655GH) Cheboygan,650,648,99.69%,2,0.31%,,0,,0,,641,0,7,0,2,0,0,0,0,0,0,0,,0.72,1.65,0.55
"",(V11) (655GI) Grayling,489,452,92.43%,37,7.57%,,0,,0,,388,0,64,0,18,0,17,0,2,0,0,0,,7.82,12.94,4.64
"(V12) (537) Jesse Brown VAMC (Chicago), IL","45,577","42,515",93.28%,"3,062",6.72%,,6,,80,,"40,419",5,"2,096",13,"1,979",23,882,10,196,23,5,6,,7.06,7.73,3.25,
"",(V12) (537) Jesse Brown VAMC ‐ Chicago HCS,"35,321","33,266",94.18%,"2,055",5.82%,,0,,80,,"31,999",5,"1,267",13,"1,234",23,653,10,164,23,4,6,,5.89,6.47,0.84
"",(V12) (537BY) Adam Benjamin Jr. (Crown Point I,"7,981","7,115",89.15%,866,10.85%,,0,,0,,"6,451",0,664,0,638,0,198,0,29,0,1,0,,7.14,19.99,5.98
"",(V12) (537GA) Chicago Heights,629,618,98.25%,11,1.75%,,0,,0,,600,0,18,0,5,0,6,0,0,0,0,0,,2.16,1.15,1.80
"",(V12) (537GD) Lakeside,"1,246","1,116",89.57%,130,10.43%,,0,,0,,972,0,144,0,102,0,25,0,3,0,0,0,,11.70,0.00,0.00
"",(V12) (537HA) Auburn Gresham,400,400,100.00%,0,0.00%,,0,,0,,397,0,3,0,0,0,0,0,0,0,0,0,,1.58,,0.74
"(V12) (556) Captain James A Lovell FHCC","14,051","13,731",97.72%,320,2.28%,,8,,13,,"12,730",2,"1,001",0,301,1,16,0,0,3,3,7,,2.20,4.59,4.04,
"",(V12) (556) Captain James A Lovell FHCC,"12,389","12,107",97.72%,282,2.28%,,8,,13,,"11,161",2,946,0,266,1,13,0,0,3,3,7,,2.77,4.45,4.88
"",(V12) (556GA) Evanston,346,336,97.11%,10,2.89%,,0,,0,,325,0,11,0,10,0,0,0,0,0,0,0,,1.11,5.33,4.02
"",(V12) (556GC) McHenry,687,659,95.92%,28,4.08%,,0,,0,,637,0,22,0,25,0,3,0,0,0,0,0,,0.93,29.63,1.50
"",(V12) (556GD) Kenosha County,629,629,100.00%,0,0.00%,,0,,0,,607,0,22,0,0,0,0,0,0,0,0,0,,1.17,5.96,2.27
"(V12) (578) Hines, IL",,"50,108","44,543",88.89%,"5,565",11.11%,,0,,1,,"41,676",1,"2,867",0,"4,029",0,"1,490",0,37,0,9,0,,9.25,10.52,7.63
"",(V12) (578) Hines,"41,101","36,094",87.82%,"5,007",12.18%,,0,,0,,"33,888",0,"2,206",0,"3,595",0,"1,372",0,31,0,9,0,,12.17,10.91,7.63
"",(V12) (578GA) Joliet,"3,174","2,954",93.07%,220,6.93%,,0,,0,,"2,719",0,235,0,202,0,18,0,0,0,0,0,,8.41,3.47,6.42
"",(V12) (578GC) Kankakee County,835,809,96.89%,26,3.11%,,0,,0,,774,0,35,0,24,0,1,0,1,0,0,0,,1.17,3.47,4.13
"",(V12) (578GD) Aurora IL,"1,479","1,447",97.84%,32,2.16%,,0,,1,,"1,305",1,142,0,30,0,2,0,0,0,0,0,,5.08,3.70,3.54
"",(V12) (578GE) Elgin,"1,076",962,89.41%,114,10.59%,,0,,0,,881,0,81,0,63,0,51,0,0,0,0,0,,5.05,38.19,12.38
"",(V12) (578GF) Lasalle,902,823,91.24%,79,8.76%,,0,,0,,743,0,80,0,50,0,28,0,1,0,0,0,,5.41,6.28,9.56
"",(V12) (578GG) Oak Lawn,"1,541","1,454",94.35%,87,5.65%,,0,,0,,"1,366",0,88,0,65,0,18,0,4,0,0,0,,2.58,12.41,10.79
"(V12) (585) Iron Mountain, MI","11,576","11,003",95.05%,573,4.95%,,1,,0,,"10,315",0,688,0,484,0,77,0,11,0,1,0,,6.14,6.23,2.55,
"",(V12) (585) Iron Mountain MI,"7,508","7,089",94.42%,419,5.58%,,0,,0,,"6,585",0,504,0,362,0,52,0,4,0,1,0,,8.61,6.07,2.19
"",(V12) (585GA) Hancock,374,371,99.20%,3,0.80%,,0,,0,,353,0,18,0,2,0,1,0,0,0,0,0,,0.94,5.38,2.69
"",(V12) (585GB) Rhinelander,784,768,97.96%,16,2.04%,,0,,0,,739,0,29,0,12,0,3,0,1,0,0,0,,3.76,8.76,0.77
"",(V12) (585GC) Menominee MI,748,743,99.33%,5,0.67%,,0,,0,,732,0,11,0,4,0,0,0,1,0,0,0,,0.61,3.18,0.60
"",(V12) (585GD) Ironwood,351,348,99.15%,3,0.85%,,0,,0,,340,0,8,0,3,0,0,0,0,0,0,0,,1.35,7.33,0.69
"",(V12) (585HA) Marquette MI,"1,477","1,352",91.54%,125,8.46%,,0,,0,,"1,241",0,111,0,100,0,21,0,4,0,0,0,,13.25,15.22,4.46
"",(V12) (585HB) Sault Ste. Marie,334,332,99.40%,2,0.60%,,0,,0,,325,0,7,0,1,0,0,0,1,0,0,0,,0.18,5.56,0.34
"(V12) (607) Madison, WI","31,605","29,990",94.89%,"1,615",5.11%,,0,,0,,"28,582",0,"1,408",0,"1,147",0,359,0,50,0,59,0,,6.68,5.97,2.29,
"",(V12) (607) Madison WI,"25,932","24,453",94.30%,"1,479",5.70%,,0,,0,,"23,267",0,"1,186",0,"1,034",0,339,0,49,0,57,0,,10.07,5.97,2.18
"",(V12) (607GC) Janesville,861,841,97.68%,20,2.32%,,0,,0,,772,0,69,0,17,0,3,0,0,0,0,0,,5.04,13.34,2.23
"",(V12) (607GD) Baraboo,373,365,97.86%,8,2.14%,,0,,0,,352,0,13,0,7,0,0,0,1,0,0,0,,3.22,11.67,1.78
"",(V12) (607GE) Beaver Dam,545,534,97.98%,11,2.02%,,0,,0,,482,0,52,0,10,0,1,0,0,0,0,0,,8.71,5.60,0.00
"",(V12) (607GF) Freeport,540,520,96.30%,20,3.70%,,0,,0,,508,0,12,0,17,0,1,0,0,0,2,0,,2.90,10.38,2.70
"",(V12) (607HA) Rockford,"3,354","3,277",97.70%,77,2.30%,,0,,0,,"3,201",0,76,0,62,0,15,0,0,0,0,0,,0.82,4.67,2.77
"(V12) (676) Tomah, WI",,"15,567","15,387",98.84%,180,1.16%,,1,,0,,"14,922",0,465,0,116,0,32,0,30,0,2,0,,1.31,2.61,2.28
"",(V12) (676) Tomah,"9,426","9,364",99.34%,62,0.66%,,0,,0,,"9,067",0,297,0,50,0,10,0,1,0,1,0,,1.63,2.45,0.74
"",(V12) (676BU) Tomah VADOM,3,3,100.00%,0,0.00%,,0,,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,0.00,
"",(V12) (676GA) Wausau,"1,921","1,895",98.65%,26,1.35%,,0,,0,,"1,853",0,42,0,17,0,8,0,1,0,0,0,,1.28,0.00,1.99
"",(V12) (676GC) La Crosse,"2,009","2,001",99.60%,8,0.40%,,0,,0,,"1,939",0,62,0,8,0,0,0,0,0,0,0,,0.95,1.22,1.69
"",(V12) (676GD) Wisconsin Rapids,"2,022","1,939",95.90%,83,4.10%,,0,,0,,"1,877",0,62,0,41,0,13,0,28,0,1,0,,1.00,3.54,15.67
"",(V12) (676GE) Clark County,186,185,99.46%,1,0.54%,,0,,0,,183,0,2,0,0,0,1,0,0,0,0,0,,0.89,1.75,1.73
"(V12) (695) Milwaukee, WI","60,160","56,384",93.72%,"3,776",6.28%,,3,,10,,"53,788",1,"2,596",0,"2,626",2,981,5,126,0,43,2,,1.06,8.26,2.46,
"",(V12) (695) Milwaukee WI,"44,894","41,813",93.14%,"3,081",6.86%,,0,,9,,"39,522",0,"2,291",0,"2,165",2,769,5,107,0,40,2,,1.38,8.80,0.95
"",(V12) (695BU) VADOM Milwaukee,11,11,100.00%,0,0.00%,,0,,0,,11,0,0,0,0,0,0,0,0,0,0,0,,,,0.00
"",(V12) (695BY) Appleton,"6,619","6,451",97.46%,168,2.54%,,0,,0,,"6,325",0,126,0,99,0,51,0,15,0,3,0,,0.66,0.65,5.19
"",(V12) (695GA) Union Grove WI,"1,193","1,178",98.74%,15,1.26%,,0,,0,,"1,155",0,23,0,15,0,0,0,0,0,0,0,,0.93,2.00,2.01
"",(V12) (695GC) Cleveland,"1,237","1,225",99.03%,12,0.97%,,0,,0,,"1,200",0,25,0,11,0,1,0,0,0,0,0,,1.42,0.23,3.06
"",(V12) (695GD) Milo C Huempfner,"6,206","5,706",91.94%,500,8.06%,,0,,1,,"5,575",1,131,0,336,0,160,0,4,0,0,0,,0.70,7.91,2.78
"(V15) (589) Columbia, MO","51,262","50,662",98.83%,600,1.17%,,7,,12,,"49,777",2,885,4,389,2,83,1,40,0,88,3,,1.63,2.72,1.40,
"",(V15) (589A4) Columbia MO,"40,264","39,818",98.89%,446,1.11%,,0,,7,,"39,071",1,747,2,258,2,71,1,38,0,79,1,,1.57,2.59,1.04
"","(V15) (589G8) Jefferson City, MO","2,035","1,999",98.23%,36,1.77%,,0,,0,,"1,961",0,38,0,35,0,0,0,1,0,0,0,,0.47,12.06,0.11
"",(V15) (589GE) Kirksville,"1,825","1,821",99.78%,4,0.22%,,0,,0,,"1,797",0,24,0,0,0,1,0,0,0,3,0,,1.73,0.00,0.63
"",(V15) (589GF) Ft Leonard Wood MO,"2,183","2,121",97.16%,62,2.84%,,0,,1,,"2,078",0,43,1,55,0,3,0,0,0,4,0,,2.26,6.21,3.33
"",(V15) (589GH) Lake of the Ozarks/Camdenton,"1,464","1,459",99.66%,5,0.34%,,0,,3,,"1,450",0,9,1,5,0,0,0,0,0,0,2,,1.87,8.00,2.16
"",(V15) (589GX) Mexico,"1,072","1,072",100.00%,0,0.00%,,0,,0,,"1,069",0,3,0,0,0,0,0,0,0,0,0,,2.37,,0.03
"",(V15) (589GY) St. James,"1,212","1,207",99.59%,5,0.41%,,0,,0,,"1,205",0,2,0,1,0,1,0,1,0,2,0,,0.96,,1.55
"",(V15) (589JA) Sedalia,876,873,99.66%,3,0.34%,,0,,0,,866,0,7,0,2,0,1,0,0,0,0,0,,0.62,,0.23
"",(V15) (589JD) Marshfield,321,282,87.85%,39,12.15%,,0,,1,,271,1,11,0,33,0,6,0,0,0,0,0,,8.33,,
"",(V15) (589ME) IDES Fort Leonard Wood,10,10,100.00%,0,0.00%,,0,,0,,9,0,1,0,0,0,0,0,0,0,0,0,,,0.00,6.33
"(V15) (589) Kansas City, MO","34,082","32,309",94.80%,"1,773",5.20%,,28,,113,,"31,055",27,"1,254",17,892,23,537,14,264,14,80,18,,3.02,6.50,2.43,
"",(V15) (589) Kansas City,"31,647","29,910",94.51%,"1,737",5.49%,,0,,112,,"28,726",26,"1,184",17,862,23,536,14,261,14,78,18,,3.03,6.51,2.63
"",(V15) (589G1) Warrensburg,393,393,100.00%,0,0.00%,,0,,0,,392,0,1,0,0,0,0,0,0,0,0,0,,1.18,,0.74
"",(V15) (589GB) Belton,389,389,100.00%,0,0.00%,,0,,0,,385,0,4,0,0,0,0,0,0,0,0,0,,0.72,,0.00
"",(V15) (589GC) Louisburg‐Paola,495,490,98.99%,5,1.01%,,0,,0,,485,0,5,0,1,0,1,0,2,0,1,0,,2.72,,0.26
"",(V15) (589GD) Nevada,499,496,99.40%,3,0.60%,,0,,0,,494,0,2,0,2,0,0,0,0,0,1,0,,1.55,,0.36
"",(V15) (589GZ) Cameron,157,156,99.36%,1,0.64%,,0,,0,,154,0,2,0,0,0,0,0,1,0,0,0,,1.45,,0.00
"",(V15) (589HK) MOC Kansas City Mobile Medical,98,91,92.86%,7,7.14%,,0,,1,,84,1,7,0,7,0,0,0,0,0,0,0,,6.26,,0.00
"",(V15) (589JB) Excelsior Springs,381,361,94.75%,20,5.25%,,0,,0,,312,0,49,0,20,0,0,0,0,0,0,0,,8.27,0.00,3.74
"",(V15) (589MC) IDES Whiteman AFB,23,23,100.00%,0,0.00%,,0,,0,,23,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0.00
"(V15) (589) Eastern KS HCS, KS","35,977","35,043",97.40%,934,2.60%,,40,,0,,"34,212",0,831,0,666,0,247,0,20,0,1,0,,1.75,5.64,1.12,
"",(V15) (589A5) Eastern KS HCS Topeka Div,"19,109","18,468",96.65%,641,3.35%,,0,,0,,"17,904",0,564,0,440,0,188,0,12,0,1,0,,1.83,6.97,1.29
"",(V15) (589A6) Eastern KS HCS Leavenworth Div,"10,985","10,739",97.76%,246,2.24%,,0,,0,,"10,567",0,172,0,185,0,55,0,6,0,0,0,,1.08,4.08,0.29
"",(V15) (589BU) Leavenworth DCHV,"3,207","3,200",99.78%,7,0.22%,,0,,0,,"3,184",0,16,0,7,0,0,0,0,0,0,0,,,0.40,0.74
"","(V15) (589G9) Ft. Riley, KS",4,4,100.00%,0,0.00%,,0,,0,,4,0,0,0,0,0,0,0,0,0,0,0,,,0.00,
"",(V15) (589GI) St. Joseph,610,607,99.51%,3,0.49%,,0,,0,,602,0,5,0,1,0,2,0,0,0,0,0,,1.18,0.46,0.67
"",(V15) (589GJ) Wyandotte Co,477,452,94.76%,25,5.24%,,0,,0,,433,0,19,0,23,0,1,0,1,0,0,0,,5.69,0.00,2.39
"",(V15) (589GM) Chanute,110,110,100.00%,0,0.00%,,0,,0,,102,0,8,0,0,0,0,0,0,0,0,0,,2.43,,6.45
"",(V15) (589GN) Emporia,103,101,98.06%,2,1.94%,,0,,0,,85,0,16,0,1,0,1,0,0,0,0,0,,5.13,,11.08
"",(V15) (589GP) Garnett,37,37,100.00%,0,0.00%,,0,,0,,31,0,6,0,0,0,0,0,0,0,0,0,,1.00,,12.33
"",(V15) (589GR) Junction City,655,653,99.69%,2,0.31%,,0,,0,,650,0,3,0,1,0,0,0,1,0,0,0,,0.19,,0.04
