station_id,facility_id,name,visn_id,ref_date,main_facility,tot_appts,appts_under_7,appts_under_14,appts_under_30,appts_under_60,appts_under_90,appts_under_120,appts_over_120,pc_avg_wait,sc_avg_wait,mh_avg_wait
691,691A4,sepulveda,22,2015-01-01,0,14541,,13001,767,351,261,148,13,4.57,10.25,1.15
691,691GB,santa barbara,22,2015-01-01,0,1083,,959,95,26,3,0,0,3.86,1.86,9.36
691,691GC,gardena,22,2015-01-01,0,684,,635,26,20,3,0,0,1.39,7.98,6.50
691,691GD,bakersfield,22,2015-01-01,0,3520,,3426,68,22,3,0,1,1.37,3.07,2.40
691,691GE,los angeles,22,2015-01-01,0,8582,,7870,392,224,77,16,3,4.48,8.05,3.67
691,691GF,east los angeles cli,22,2015-01-01,0,884,,875,4,4,0,1,0,1.76,0.33,0.98
691,691GG,antelope valley,22,2015-01-01,0,741,,631,85,22,2,0,1,6.69,0.45,0.00
691,691GK,san luis obispo,22,2015-01-01,0,946,,818,73,46,8,0,1,7.51,7.52,7.01
691,691GL,santa maria,22,2015-01-01,0,2613,,2350,157,84,13,0,9,3.48,7.97,6.19
691,691GM,port hueneme (oxnar,22,2015-01-01,0,1502,,1262,212,26,2,0,0,7.93,0.00,3.69
437,99999,"fargo, nd",23,2015-01-01,0,16191,,15402,478,262,39,1,9,2.39,3.28,1.49
437,437,fargo va health care syst,23,2015-01-01,1,11826,,11185,385,223,26,0,7,3.29,3.05,1.40
437,437GA,grafton,23,2015-01-01,0,250,,248,2,0,0,0,0,0.06,0.00,1.90
437,437GB,bismarck nd,23,2015-01-01,0,953,,930,14,8,1,0,0,0.07,6.61,2.03
437,437GC,fergus falls,23,2015-01-01,0,444,,406,17,18,2,0,1,6.73,2.00,1.69
437,437GD,minot,23,2015-01-01,0,578,,538,26,5,9,0,0,2.11,13.29,2.00
437,437GE,bemidji cboc,23,2015-01-01,0,1077,,1044,26,5,1,1,0,3.54,1.88,
437,437GF,williston cboc nd,23,2015-01-01,0,368,,367,1,0,0,0,0,0.00,0.06,
437,437GI,grand forks,23,2015-01-01,0,695,,684,7,3,0,0,1,8.88,1.12,
438,99999,"sioux falls, sd",23,2015-01-01,0,18274,,17177,764,249,45,24,15,2.62,4.89,5.29
438,438,sioux falls,23,2015-01-01,1,13371,,12434,670,203,29,21,14,3.76,4.85,5.66
438,438GA,spirit lake cboc,23,2015-01-01,0,872,,864,4,4,0,0,0,0.24,2.28,1.30
438,438GC,sioux city,23,2015-01-01,0,1675,,1598,56,20,1,0,0,2.11,2.98,6.28
438,438GD,aberdeen (brown cou,23,2015-01-01,0,1193,,1162,14,8,9,0,0,0.54,10.11,2.75
438,438GE,wagner,23,2015-01-01,0,240,,230,6,0,2,2,0,1.84,0.00,25.71
438,438GF,watertown,23,2015-01-01,0,923,,889,14,14,4,1,1,1.54,6.50,2.15
568,99999,"black hills hcs, sd",23,2015-01-01,0,13183,,12124,623,362,66,3,5,4.01,5.90,3.36
568,568,fort meade,23,2015-01-01,1,6330,,5807,243,217,58,2,3,3.43,5.79,2.94
568,568A4,hot springs,23,2015-01-01,0,3966,,3727,163,73,1,0,2,5.16,4.27,3.13
568,568GA,rapid city sd,23,2015-01-01,0,1971,,1751,150,62,7,1,0,4.38,19.12,4.15
568,568GB,pierre,23,2015-01-01,0,184,,181,1,2,0,0,0,0.10,3.50,2.90
568,568HA,newcastle,23,2015-01-01,0,11,,7,3,1,0,0,0,13.29,0.00,2.00
568,568HB,gordon cboc,23,2015-01-01,0,39,,39,0,0,0,0,0,0.00,0.00,0.00
568,568HF,pine ridge,23,2015-01-01,0,54,,50,3,1,0,0,0,11.40,0.00,6.00
568,568HH,gering sd,23,2015-01-01,0,433,,394,35,4,0,0,0,4.07,0.00,1.70
568,568HJ,rosebud,23,2015-01-01,0,29,,29,0,0,0,0,0,0.48,0.00,0.00
568,568HK,mclaughlin,23,2015-01-01,0,3,,2,1,0,0,0,0,0.00,0.00,7.67
568,568HM,eagle butte sd,23,2015-01-01,0,28,,27,1,0,0,0,0,0.58,0.00,14.00
568,568HP,winner,23,2015-01-01,0,127,,105,20,2,0,0,0,6.71,0.00,3.67
568,568MA,ides ellsworth afb,23,2015-01-01,0,8,,5,3,0,0,0,0,0.00,12.50,21.00
618,99999,"minneapolis, mn",23,2015-01-01,0,60003,,57567,1412,875,112,25,12,2.49,3.00,1.70
618,618,minneapolis,23,2015-01-01,1,45295,,43702,946,547,77,16,7,1.88,2.69,0.90
618,618BY,superior,23,2015-01-01,0,3507,,3381,78,42,3,1,2,2.78,2.30,1.71
618,618GA,mankato mn,23,2015-01-01,0,1187,,1080,46,46,12,3,0,7.26,0.00,0.89
618,618GB,hibbing,23,2015-01-01,0,969,,920,34,11,1,2,1,3.08,1.27,4.18
618,618GD,maplewood (st. paul),23,2015-01-01,0,1573,,1427,60,79,7,0,0,1.76,11.91,3.97
618,618GE,chippewa valley,23,2015-01-01,0,1386,,1355,21,4,3,1,2,3.05,0.57,1.94
618,618GG,rochester,23,2015-01-01,0,1171,,1151,14,6,0,0,0,1.05,0.20,4.06
618,618GH,hayward/rice lake va,23,2015-01-01,0,975,,916,42,12,4,1,0,4.29,0.00,1.21
618,618GI,northwest metro va o,23,2015-01-01,0,2882,,2597,154,125,5,1,0,2.29,6.34,4.90
618,618GJ,shakopee,23,2015-01-01,0,597,,589,7,1,0,0,0,1.78,4.23,0.59
618,618GK,albert lea,23,2015-01-01,0,461,,449,10,2,0,0,0,1.11,5.50,2.14
636A6,99999,"central iowa, ia",23,2015-01-01,0,21243,,20244,671,257,56,10,5,3.01,3.02,2.66
636A6,636A6,des moines,23,2015-01-01,1,16519,,15745,527,189,49,6,3,3.40,2.86,2.59
636A6,636BU,vadom des moines ia,23,2015-01-01,0,405,,404,1,0,0,0,0,0.04,0.00,0.00
636A6,636GC,mason city,23,2015-01-01,0,1131,,1030,50,45,3,2,1,3.79,4.97,4.59
636A6,636GD,marshalltown,23,2015-01-01,0,527,,506,17,4,0,0,0,1.68,8.17,0.61
636A6,636GK,fort dodge,23,2015-01-01,0,850,,823,15,8,3,1,0,2.32,1.00,0.46
636A6,636GM,carroll,23,2015-01-01,0,480,,457,21,1,0,0,1,3.42,2.99,6.81
636A6,636GR,knoxville,23,2015-01-01,0,1331,,1279,40,10,1,1,0,1.25,5.66,1.80
636A8,99999,"iowa city, ia",23,2015-01-01,0,22792,,21143,987,509,97,43,13,3.77,4.26,3.26
636A8,636A8,iowa city,23,2015-01-01,1,14768,,13636,659,348,73,42,10,3.13,4.45,1.11
636A8,636GF,bettendorf,23,2015-01-01,0,1668,,1524,103,39,2,0,0,4.59,2.14,5.39
636A8,636GG,quincy,23,2015-01-01,0,615,,558,30,13,13,0,1,2.23,10.97,
636A8,636GH,waterloo,23,2015-01-01,0,1142,,1086,35,21,0,0,0,1.77,2.07,
636A8,636GI,lane a evans va clinic,23,2015-01-01,0,1208,,1137,35,34,2,0,0,0.54,5.69,
636A8,636GJ,dubuque,23,2015-01-01,0,699,,691,6,1,0,0,1,14.07,0.82,
636A8,636GN,cedar rapids,23,2015-01-01,0,1143,,1063,42,37,1,0,0,1.31,5.14,
636A8,636GS,ottumwa,23,2015-01-01,0,590,,537,38,11,3,1,0,2.91,5.66,
636A8,636GT,sterling,23,2015-01-01,0,577,,554,17,3,3,0,0,5.89,5.81,
636A8,636GU,decorah,23,2015-01-01,0,382,,357,22,2,0,0,1,0.00,6.58,
636,99999,"nebraska-w iowa, ne",23,2015-01-01,0,41817,,40470,1081,196,41,8,21,1.91,2.69,1.37
636,636,omaha,23,2015-01-01,1,22214,,21462,614,98,19,4,17,2.24,2.44,1.98
636,636A4,grand island,23,2015-01-01,0,7465,,7237,160,46,18,3,1,1.91,2.48,0.78
636,636A5,lincoln,23,2015-01-01,0,8182,,7871,261,45,2,0,3,1.78,3.96,0.51
636,636BW,grand island domicilia,23,2015-01-01,0,336,,336,0,0,0,0,0,0.00,0.00,0.00
636,636BX,omaha domiciliary,23,2015-01-01,0,687,,687,0,0,0,0,0,0.00,0.00,0.00
636,636GA,norfolk ne,23,2015-01-01,0,642,,609,26,5,2,0,0,2.22,1.04,4.30
636,636GB,north platte,23,2015-01-01,0,909,,901,6,1,0,1,0,1.17,1.66,0.88
636,636GL,bellevue,23,2015-01-01,0,469,,464,5,0,0,0,0,1.59,0.00,0.00
636,636GP,"shenandoah,ia cboc",23,2015-01-01,0,390,,387,3,0,0,0,0,0.99,0.65,0.81
636,636GQ,holdrege,23,2015-01-01,0,523,,516,6,1,0,0,0,1.16,1.30,0.16
656,99999,"st. cloud, mn",23,2015-01-01,0,33239,,31856,782,466,99,28,8,1.93,3.60,6.31
656,656,st cloud va health care s,23,2015-01-01,1,29110,,28009,629,368,73,25,6,1.24,3.57,5.96
656,656GA,brainerd,23,2015-01-01,0,2339,,2114,111,85,25,3,1,4.72,4.15,11.81
656,656GB,western central minn,23,2015-01-01,0,773,,755,10,7,1,0,0,0.98,4.77,1.92
656,656GC,max j. beilke,23,2015-01-01,0,1017,,978,32,6,0,0,1,1.73,3.73,3.10
402,99999,"togus, me",01,2015-03-01,0,25138,,24005,889,191,34,13,6,2.55,2.83,1.99
402,402,togus,01,2015-03-01,1,15437,,14734,550,113,23,12,5,2.52,2.85,1.55
402,402GA,aroostook county (caribou),01,2015-03-01,0,746,,685,54,6,1,0,0,4.29,0.00,1.40
402,402GB,calais,01,2015-03-01,0,335,,325,4,5,1,0,0,0.88,0.00,8.49
402,402GC,rumford,01,2015-03-01,0,422,,414,8,0,0,0,0,1.51,0.00,1.09
402,402GD,saco,01,2015-03-01,0,1311,,1245,51,12,3,0,0,3.24,8.41,2.99
402,402GE,lewiston auburn,01,2015-03-01,0,1352,,1309,39,3,0,1,0,2.64,1.28,2.15
402,402HB,bangor,01,2015-03-01,0,3923,,3737,141,39,6,0,0,2.07,3.03,3.24
402,402HC,portland outreach clinic‐cdrp satellite sout,01,2015-03-01,0,1545,,1504,30,10,0,0,1,2.30,1.23,0.89
402,402HL,r&c healthcare moc,01,2015-03-01,0,67,,52,12,3,0,0,0,7.78,0,0
405,99999,"white river junction, vt",01,2015-03-01,0,19838,,19032,623,164,11,6,2,2.35,2.78,1.02
405,405,white river jct,01,2015-03-01,1,14701,,14055,527,107,7,3,2,2.81,2.79,0.93
405,405GA,bennington,01,2015-03-01,0,949,,938,6,2,1,2,0,0.80,1.10,1.79
405,405GC,brattleboro,01,2015-03-01,0,474,,469,4,1,0,0,0,0.62,1.11,0.70
405,405HA,burlington lakeside,01,2015-03-01,0,2285,,2177,63,44,1,0,0,3.11,3.49,0.51
405,405HC,vicc ‐ st. johnsbury ‐ littleton,01,2015-03-01,0,559,,535,13,9,2,0,0,2.32,0.00,3.75
405,405HE,keene (orc),01,2015-03-01,0,295,,291,4,0,0,0,0,1.57,0.00,0.60
405,405HF,rutland,01,2015-03-01,0,575,,567,6,1,0,1,0,1.02,1.23,1.56
518,99999,"bedford, ma",01,2015-03-01,0,12989,,12320,519,127,18,1,4,0.91,6.34,2.19
518,518,bedford,01,2015-03-01,1,11298,,10667,487,122,17,1,4,0.89,6.36,2.06
518,518GA,lynns/north shore,01,2015-03-01,0,655,,631,21,3,0,0,0,1.04,2.55,3.44
518,518GB,haverhill,01,2015-03-01,0,739,,726,10,2,1,0,0,1.12,4.83,2.87
518,518GE,gloucester,01,2015-03-01,0,297,,296,1,0,0,0,0,0.49,0,5.40
523,99999,"va boston hcs, ma",01,2015-03-01,0,47804,,44835,2210,614,90,34,21,2.80,4.21,3.35
523,523,va boston hcs‐ boston div.,01,2015-03-01,1,21731,,20054,1339,284,33,9,12,1.16,4.47,4.33
523,523A4,va boston hcs‐west roxbury div.,01,2015-03-01,0,7574,,7219,229,95,21,5,5,2.92,2.74,4.12
523,523A5,brockton vamc,01,2015-03-01,0,11334,,10725,428,141,23,15,2,3.46,4.52,2.86
523,523BY,lowell,01,2015-03-01,0,1764,,1594,112,44,8,4,2,5.10,5.69,5.61
523,523BZ,causeway clinic (boston),01,2015-03-01,0,4451,,4384,42,22,2,1,0,0.95,3.27,1.72
523,523GA,framingham va primary care unit,01,2015-03-01,0,580,,549,27,4,0,0,0,1.59,0.00,5.75
523,523GC,quincy,01,2015-03-01,0,145,,138,5,2,0,0,0,1.58,0,0
523,523GD,plymouth,01,2015-03-01,0,213,,160,28,22,3,0,0,11.09,4.31,0
523,523MA,ides hanscom afb,01,2015-03-01,0,12,,12,0,0,0,0,0,0,0,0
608,99999,"manchester, nh",01,2015-03-01,0,17800,,16531,925,303,34,5,2,3.53,4.08,3.65
608,608,manchester,01,2015-03-01,1,16167,,15022,836,273,30,4,2,3.86,4.04,2.57
608,608GA,portsmouth,01,2015-03-01,0,438,,401,23,13,0,1,0,2.46,4.82,9.67
608,608GC,somersworth,01,2015-03-01,0,633,,586,35,10,2,0,0,2.59,9.40,5.32
608,608GD,conway,01,2015-03-01,0,246,,233,11,2,0,0,0,2.35,0.83,5.75
608,608HA,tilton,01,2015-03-01,0,316,,289,20,5,2,0,0,2.86,9.92,10.98
631,99999,va central western massachusetts hcs,01,2015-03-01,0,19676,,17568,1313,654,85,38,18,4.84,7.47,4.25
631,631,va central western massachusetts hcs,01,2015-03-01,1,9083,,7944,716,328,52,32,11,5.94,7.77,5.08
631,631BY,springfield,01,2015-03-01,0,4478,,4128,233,109,7,0,1,4.33,3.87,3.89
631,631GC,pittsfield,01,2015-03-01,0,732,,688,32,12,0,0,0,4.99,1.94,2.82
631,631GD,greenfield (franklin county),01,2015-03-01,0,814,,764,39,11,0,0,0,2.55,16.18,1.84
631,631GE,worcester,01,2015-03-01,0,3765,,3295,243,190,25,6,6,5.48,9.39,4.21
631,631GF,fitchburg,01,2015-03-01,0,794,,740,49,4,1,0,0,3.72,0.00,5.28
631,631MA,ides keller army community hospital,01,2015-03-01,0,8,,7,1,0,0,0,0,0,5.83,17
631,631PA,631pa,01,2015-03-01,0,2,,2,0,0,0,0,0,0,0,0
650,99999,"providence, ri",01,2015-03-01,0,28236,,25841,1284,867,186,43,15,4.09,4.86,7.98
650,650,providence,01,2015-03-01,1,25008,,23050,1067,725,133,23,10,3.97,5.01,6.30
650,650GA,new bedford primary care ctr.,01,2015-03-01,0,1467,,1224,121,84,30,5,3,6.97,1.94,15.99
650,650GB,hyannis primary care center,01,2015-03-01,0,1010,,858,88,30,18,15,1,2.75,2.82,21.65
650,650GD,middletown,01,2015-03-01,0,751,,709,8,28,5,0,1,3.53,2.29,1.92
689,99999,"va connecticut hcs, ct",01,2015-03-01,0,50499,,48704,1447,306,28,7,7,1.47,2.27,3.38
689,689,west haven,01,2015-03-01,1,29987,,28731,1036,203,12,4,1,1.53,2.68,4.21
689,689A4,newington campus,01,2015-03-01,0,16947,,16555,300,71,13,3,5,1.60,1.54,1.01
689,689GA,waterbury va primary care center,01,2015-03-01,0,609,,587,17,5,0,0,0,1.14,0.00,4.23
689,689GB,stamford va primary care center,01,2015-03-01,0,350,,347,1,1,1,0,0,0.60,0.00,2.17
689,689GC,willimantic cboc,01,2015-03-01,0,456,,438,15,3,0,0,0,1.86,0,2.44
689,689GD,winsted va primary care,01,2015-03-01,0,535,,509,19,7,0,0,0,0.66,23.00,7.57
689,689GE,danbury,01,2015-03-01,0,437,,421,14,1,0,0,1,1.10,0,4.62
689,689HC,new london va primary care center,01,2015-03-01,0,1175,,1113,45,15,2,0,0,1.56,0.00,4.76
689,689PB,west haven cwttr,01,2015-03-01,0,3,,3,0,0,0,0,0,0.00,0.00,0.00
528A8,99999,"albany, ny",02,2015-03-01,0,24391,,23482,635,212,34,18,10,1.89,2.40,2.23
528A8,528A8,albany,02,2015-03-01,1,20270,,19457,551,204,33,15,10,2.48,2.41,2.54
528A8,528G1,malone,02,2015-03-01,0,130,,130,0,0,0,0,0,0.17,0,0
528A8,528G2,westport,02,2015-03-01,0,201,,201,0,0,0,0,0,0.19,0.88,2.24
528A8,528G3,bainbridge,02,2015-03-01,0,371,,368,2,0,0,1,0,0.29,0.00,1.56
528A8,528G6,fonda,02,2015-03-01,0,250,,247,3,0,0,0,0,0.41,3.43,0.00
528A8,528G7,catskill,02,2015-03-01,0,273,,257,14,2,0,0,0,3.42,1.25,7.24
528A8,528GT,glens falls,02,2015-03-01,0,746,,743,2,1,0,0,0,0.89,1.27,0.00
528A8,528GV,plattsburgh,02,2015-03-01,0,557,,518,35,1,1,2,0,4.97,1.75,0.11
528A8,528GW,schenectady,02,2015-03-01,0,401,,399,2,0,0,0,0,0.29,0,1.07
528A8,528GX,troy,02,2015-03-01,0,332,,331,1,0,0,0,0,1.30,0,1.77
528A8,528GY,clifton park,02,2015-03-01,0,356,,327,25,4,0,0,0,4.01,0.00,0.06
528A8,528GZ,kingston,02,2015-03-01,0,504,,504,0,0,0,0,0,0.08,0.00,0.00
528A6,99999,"bath, ny",02,2015-03-01,0,15051,,14510,326,139,72,2,2,2.53,3.88,4.27
528A6,528A6,bath,02,2015-03-01,1,13393,,12970,229,120,71,1,2,1.87,3.68,5.23
528A6,528G4,elmira,02,2015-03-01,0,1100,,1014,82,3,0,1,0,4.31,5.80,1.64
528A6,528G8,wellsville,02,2015-03-01,0,558,,526,15,16,1,0,0,2.16,10.17,0.19
528,99999,"western new york, ny",02,2015-03-01,0,37192,,35516,1244,328,65,30,9,2.95,2.56,3.29
528,528,"upstate new york hcs, buffalo ny",02,2015-03-01,1,29869,,28477,1010,284,63,26,9,3.20,2.65,3.30
528,528A4,upstate new york hcs‐batavia,02,2015-03-01,0,3344,,3185,147,11,0,1,0,4.04,1.70,4.17
528,528GB,jamestown,02,2015-03-01,0,982,,967,7,7,1,0,0,0.70,1.06,1.37
528,528GC,dunkirk,02,2015-03-01,0,563,,542,17,4,0,0,0,1.05,5.6,5.95
528,528GD,niagara falls,02,2015-03-01,0,456,,428,8,20,0,0,0,4.55,3.20,3.10
528,528GK,lockport,02,2015-03-01,0,425,,416,9,0,0,0,0,1.94,1.71,7.89
528,528GQ,lackawanna,02,2015-03-01,0,727,,694,30,1,1,1,0,3.81,0,1.85
528,528GR,olean,02,2015-03-01,0,826,,807,16,1,0,2,0,1.85,1.19,1.74
528A5,99999,"canandaigua, ny",02,2015-03-01,0,13396,,12456,785,142,7,1,5,4.50,3.70,1.67
528A5,528A5,canandaigua,02,2015-03-01,1,6263,,5819,364,74,5,0,1,3.69,5.02,1.20
528A5,528GE,rochester,02,2015-03-01,0,7132,,6636,421,68,2,1,4,4.97,2.73,2.11
528A5,528QM,canandaigua mobile medical unit,02,2015-03-01,0,1,,1,0,0,0,0,0,0.00,0.00,0.00
528A7,99999,"syracuse, ny",02,2015-03-01,0,33229,,31208,1186,559,140,67,69,2.13,6.03,2.71
528A7,528A7,syracuse,02,2015-03-01,1,22582,,21065,815,439,131,66,66,2.22,6.45,2.42
528A7,528G5,auburn,02,2015-03-01,0,580,,568,8,3,0,0,1,2.05,3.25,0.07
528A7,528G9,cortland,02,2015-03-01,0,896,,888,5,2,0,0,1,1.15,0.00,0.45
528A7,528GL,massena,02,2015-03-01,0,809,,768,28,12,1,0,0,2.74,13.78,0.77
528A7,528GM,rome,02,2015-03-01,0,3880,,3712,143,25,0,0,0,1.98,3.23,5.23
528A7,528GN,binghamton,02,2015-03-01,0,2163,,2044,91,23,4,0,1,1.61,7.34,0.55
528A7,528GO,carthage,02,2015-03-01,0,1589,,1450,81,53,4,1,0,4.45,2.05,5.32
528A7,528GP,oswego,02,2015-03-01,0,662,,645,15,2,0,0,0,1.34,3.51,2.81
528A7,528MA,watertown des,02,2015-03-01,0,68,,68,0,0,0,0,0,0,0.15,0
526,99999,"bronx, ny",03,2015-03-01,0,26666,,25354,1053,228,24,5,2,3.97,3.32,1.16
526,526,bronx,03,2015-03-01,1,25841,,24580,1006,224,24,5,2,4.42,3.32,0.89
526,526GA,white plains,03,2015-03-01,0,432,,389,39,4,0,0,0,3.80,2.80,7.45
526,526GB,yonkers,03,2015-03-01,0,280,,274,6,0,0,0,0,0.48,0.00,2.27
526,526GD,queens,03,2015-03-01,0,113,,111,2,0,0,0,0,0.72,0.00,2.33
561,99999,"new jersey hcs, nj",03,2015-03-01,0,42150,,40135,1509,439,50,15,2,1.05,3.53,2.89
561,561,new jersey hcs‐east orange campus,03,2015-03-01,1,21964,,20796,932,204,16,15,1,1.25,3.29,3.58
561,561A4,"new jersey hcs, nj ‐ lyons campus",03,2015-03-01,0,7532,,7085,302,124,21,0,0,0.58,4.42,3.55
561,561BY,newark,03,2015-03-01,0,501,,501,0,0,0,0,0,0,0,0
561,561BZ,brick,03,2015-03-01,0,5972,,5741,136,84,10,0,1,1.15,3.72,1.33
561,561GA,hamilton,03,2015-03-01,0,548,,534,14,0,0,0,0,2.02,0.00,2.59
561,561GB,elizabeth,03,2015-03-01,0,293,,257,36,0,0,0,0,6.05,5.50,2.40
561,561GD,hackensack/bergen county,03,2015-03-01,0,2383,,2369,8,5,1,0,0,0.25,0.45,0.53
561,561GE,jersey city,03,2015-03-01,0,392,,391,1,0,0,0,0,0.27,1.33,1.06
561,561GF,piscataway,03,2015-03-01,0,679,,661,17,1,0,0,0,2.14,0.00,1.66
561,561GH,morristown,03,2015-03-01,0,511,,507,4,0,0,0,0,0.26,0.00,3.25
561,561GI,tinton falls,03,2015-03-01,0,1026,,946,57,21,2,0,0,0.99,3.80,6.64
561,561GJ,paterson,03,2015-03-01,0,349,,347,2,0,0,0,0,0.12,0.00,15.67
620,99999,"va hudson valley hcs, ny",03,2015-03-01,0,25736,,24593,900,212,28,3,0,2.53,3.16,1.67
620,620,va hudson valley hcs‐montrose campus,03,2015-03-01,1,7954,,7719,193,37,5,0,0,2.66,2.67,1.06
620,620A4,va hudson valley hcs‐castle point div,03,2015-03-01,0,10738,,10181,453,89,14,1,0,3.23,2.88,1.19
620,620BU,vadom montrose,03,2015-03-01,0,1484,,1481,3,0,0,0,0,0,0,0
620,620GA,new city (rockland county),03,2015-03-01,0,1255,,1204,40,11,0,0,0,2.17,2.89,1.27
620,620GB,carmel (putnam county),03,2015-03-01,0,777,,759,17,1,0,0,0,0.70,4.07,0.72
620,620GD,goshen,03,2015-03-01,0,1204,,1061,106,32,4,1,0,4.05,9.25,5.63
620,620GE,port jervis,03,2015-03-01,0,933,,872,51,8,1,1,0,2.40,2.64,2.76
620,620GF,harris (monticello),03,2015-03-01,0,622,,582,14,24,2,0,0,0.37,7.80,4.63
620,620GG,poughkeepsie,03,2015-03-01,0,560,,535,16,8,1,0,0,2.25,4.32,1.59
620,620GH,eastern dutchess,03,2015-03-01,0,195,,185,7,2,1,0,0,1.65,3.70,0.38
620,620MA,ides west point,03,2015-03-01,0,14,,14,0,0,0,0,0,0,0.11,0
630,99999,"new york harbor hcs, ny",03,2015-03-01,0,50758,,49481,1073,183,14,4,3,0.72,1.62,1.34
630,630,new york harbor hcs‐new york campus,03,2015-03-01,1,22955,,22208,627,109,8,2,1,0.68,2.05,1.51
630,630A4,new york harbor hcs‐brooklyn campus,03,2015-03-01,0,23304,,22809,414,72,5,2,2,0.97,1.32,1.24
630,630A5,new york harbor hcs‐st. albans campus,03,2015-03-01,0,3099,,3076,23,0,0,0,0,0.15,0.71,0.26
630,630GA,harlem cboc,03,2015-03-01,0,121,,121,0,0,0,0,0,0.23,0.00,0.00
630,630GB,staten island cboc,03,2015-03-01,0,1061,,1049,9,2,1,0,0,0.25,0.50,2.21
630,630GC,chapel st cboc,03,2015-03-01,0,218,,218,0,0,0,0,0,0.73,0,0.13
632,99999,"northport, ny",03,2015-03-01,0,31038,,29298,1373,330,31,5,1,4.43,3.51,1.87
632,632,northport,03,2015-03-01,1,27247,,25784,1176,254,27,5,1,4.37,3.46,1.47
632,632BU,northport vadom,03,2015-03-01,0,242,,242,0,0,0,0,0,0,0,0
632,632GA,east meadow,03,2015-03-01,0,1280,,1250,28,2,0,0,0,2.47,5.43,0.84
632,632HA,valley stream,03,2015-03-01,0,352,,323,6,21,2,0,0,2.55,0.00,8.54
632,632HB,riverhead,03,2015-03-01,0,695,,607,64,22,2,0,0,6.68,6.78,4.79
632,632HC,bay shore,03,2015-03-01,0,370,,360,5,5,0,0,0,3.59,0,2.02
632,632HD,patchoque,03,2015-03-01,0,852,,732,94,26,0,0,0,8.22,4.45,0.64
460,99999,"wilmington, de",04,2015-03-01,0,16536,,14236,1620,558,86,31,5,6.14,6.62,4.50
460,460,wilmington,04,2015-03-01,1,12029,,10431,1189,338,45,23,3,4.39,6.54,3.81
460,460GA,sussex county,04,2015-03-01,0,1002,,854,86,48,13,0,1,8.57,4.95,5.55
460,460GC,kent county,04,2015-03-01,0,1296,,1079,146,58,8,5,0,5.07,6.64,7.83
460,460GD,cape may uscg,04,2015-03-01,0,381,,359,15,7,0,0,0,2.05,3.95,1.44
460,460HE,atlantic county,04,2015-03-01,0,843,,777,53,12,1,0,0,2.88,6.05,4.22
460,460HG,cumberland county,04,2015-03-01,0,932,,689,125,95,19,3,1,17.11,10.61,3.36
460,460HK,moc wilmington,04,2015-03-01,0,43,,43,0,0,0,0,0,0.00,0,0
460,460MA,ides dover afb,04,2015-03-01,0,10,,4,6,0,0,0,0,0,13.89,23
503,99999,"altoona, pa",04,2015-03-01,0,15336,,14770,448,76,37,1,4,2.95,3.95,1.86
503,503,james e. van zandt va(altoona),04,2015-03-01,1,10202,,9921,249,30,0,0,2,2.79,2.40,2.24
503,503GA,johnstown,04,2015-03-01,0,1751,,1612,115,22,0,0,2,4.46,7.46,1.92
503,503GB,dubois (clearfield),04,2015-03-01,0,1862,,1789,39,4,29,1,0,2.20,13.61,0.64
503,503GC,state college (centre county),04,2015-03-01,0,1019,,951,40,20,8,0,0,3.59,13.43,1.24
503,503GD,huntingdon,04,2015-03-01,0,235,,233,2,0,0,0,0,2.38,0.00,1.09
503,503GE,indiana,04,2015-03-01,0,267,,264,3,0,0,0,0,1.29,0,0.78
529,99999,"butler, pa",04,2015-03-01,0,8404,,8281,80,32,4,4,3,0.55,1.41,0.99
529,529,butler,04,2015-03-01,1,6135,,6041,53,31,4,4,2,0.59,1.36,1.00
529,529GA,mercer county,04,2015-03-01,0,900,,892,7,0,0,0,1,0.16,2.75,1.72
529,529GB,lawrence county,04,2015-03-01,0,508,,508,0,0,0,0,0,0.46,0.38,0.05
529,529GC,armstrong county (kittanning),04,2015-03-01,0,270,,261,8,1,0,0,0,1.24,0.00,0.60
529,529GD,clarion county,04,2015-03-01,0,194,,193,1,0,0,0,0,0.25,0.00,0.00
529,529GF,cranberry township,04,2015-03-01,0,397,,386,11,0,0,0,0,0.75,0.18,0.00
540,99999,"clarksburg, wv",04,2015-03-01,0,17460,,15590,1039,541,221,59,10,5.16,7.14,4.51
540,540,clarksburg,04,2015-03-01,1,14179,,12597,865,444,206,57,10,5.51,7.07,4.21
540,540GA,tucker county,04,2015-03-01,0,270,,220,23,21,5,1,0,10.61,8,18.56
540,540GB,wood county veterans center,04,2015-03-01,0,1343,,1211,79,50,3,0,0,4.98,35.92,4.39
540,540GC,braxton,04,2015-03-01,0,585,,538,29,17,1,0,0,3.12,14.74,8.54
540,540GD,monongalia,04,2015-03-01,0,1003,,964,25,7,6,1,0,1.56,1.56,4.45
540,540HK,rmu,04,2015-03-01,0,80,,60,18,2,0,0,0,10.34,0,0
542,99999,"coatesville, pa",04,2015-03-01,0,15100,,14571,404,99,18,6,2,1.39,4.27,2.58
542,542,coatesville,04,2015-03-01,1,13598,,13119,363,91,18,5,2,1.30,4.29,2.50
542,542GA,springfield,04,2015-03-01,0,934,,903,27,4,0,0,0,1.70,0.00,2.65
542,542GE,spring city,04,2015-03-01,0,568,,549,14,4,0,1,0,1.45,0.00,3.38
