station_id,facility_id,name,visn_id,ref_date,main_facility,new_enrollee,ewl_count,ewl_under_14,ewl_under_30,ewl_under_60,ewl_under_90,ewl_under_120,ewl_over_120
654,654GA,sierra foothills,21,2015-06-15,0,0,0,0,0,0,0,0,0
654,654GB,carson valley,21,2015-06-15,0,0,2,0,0,0,0,0,2
654,654GC,lahontan valley,21,2015-06-15,0,0,1,0,0,0,0,1,0
654,654GD,diamond view,21,2015-06-15,0,0,2,0,0,1,1,0,0
662,99999,"san francisco, ca",21,2015-06-15,0,66,297,97,50,88,15,10,37
662,662,san francisco,21,2015-06-15,1,0,208,58,44,72,12,7,15
662,662GA,santa rosa,21,2015-06-15,0,0,44,5,3,13,1,2,20
662,662GC,eureka,21,2015-06-15,0,0,12,3,2,2,2,1,2
662,662GD,ukiah,21,2015-06-15,0,0,33,31,1,1,0,0,0
662,662GE,northern san bruno cboc,21,2015-06-15,0,0,0,0,0,0,0,0,0
662,662GF,san francisco cboc,21,2015-06-15,0,0,0,0,0,0,0,0,0
662,662GG,clearlake cboc,21,2015-06-15,0,0,0,0,0,0,0,0,0
593,99999,"las vegas, nv",22,2015-06-15,0,43,1356,464,214,217,166,259,36
593,593,southern nevada hcs,22,2015-06-15,1,0,1349,461,214,216,164,259,35
593,593GC,pahrump,22,2015-06-15,0,0,0,0,0,0,0,0,0
593,593GD,northwest pcc,22,2015-06-15,0,0,0,0,0,0,0,0,0
593,593GE,southeast pcc,22,2015-06-15,0,0,0,0,0,0,0,0,0
593,593GF,southwest pcc,22,2015-06-15,0,0,1,1,0,0,0,0,0
593,593GG,northeast pcc,22,2015-06-15,0,0,1,1,0,0,0,0,0
593,593GH,laughlin,22,2015-06-15,0,0,5,1,0,1,2,0,1
600,99999,"long beach, ca",22,2015-06-15,0,36,696,217,100,275,65,29,10
600,600,long beach hcs,22,2015-06-15,1,0,692,217,100,272,64,29,10
600,600GA,anaheim,22,2015-06-15,0,0,0,0,0,0,0,0,0
600,600GB,santa ana,22,2015-06-15,0,0,0,0,0,0,0,0,0
600,600GC,cabrillo (long beach),22,2015-06-15,0,0,2,0,0,1,1,0,0
600,600GD,santa fe springs/whittier,22,2015-06-15,0,0,1,0,0,1,0,0,0
600,600GE,laguna hills,22,2015-06-15,0,0,1,0,0,1,0,0,0
605,99999,"loma linda, ca",22,2015-06-15,0,36,239,137,15,44,37,2,4
605,605,loma linda vamc,22,2015-06-15,1,0,221,133,10,39,34,1,4
605,605GA,victorville,22,2015-06-15,0,0,0,0,0,0,0,0,0
605,605GB,murrieta,22,2015-06-15,0,0,8,3,4,0,0,1,0
605,605GC,palm desert,22,2015-06-15,0,0,3,0,1,1,1,0,0
605,605GD,corona (riverside county) ca,22,2015-06-15,0,0,4,0,0,3,1,0,0
605,605GE,rancho cucamonga,22,2015-06-15,0,0,3,1,0,1,1,0,0
664,99999,"san diego, ca",22,2015-06-15,0,9,623,153,69,137,120,86,57
664,664,san diego hcs,22,2015-06-15,1,0,546,149,66,111,91,78,50
664,664BU,san diego domiciliary,22,2015-06-15,0,0,0,0,0,0,0,0,0
664,664BY,mission valley,22,2015-06-15,0,0,35,1,1,7,15,4,7
664,664GA,imperial valley,22,2015-06-15,0,0,0,0,0,0,0,0,0
664,664GB,oceanside,22,2015-06-15,0,0,39,2,1,18,14,4,0
664,664GC,chula vista,22,2015-06-15,0,0,0,0,0,0,0,0,0
664,664GD,escondido,22,2015-06-15,0,0,3,1,1,1,0,0,0
691,99999,greater los angeles hcs,22,2015-06-15,0,81,544,49,35,34,56,53,317
691,691,"west los angeles, ca",22,2015-06-15,1,0,505,40,32,28,54,45,306
691,691A4,sepulveda,22,2015-06-15,0,0,35,5,3,6,2,8,11
691,691GB,santa barbara,22,2015-06-15,0,0,0,0,0,0,0,0,0
691,691GC,gardena,22,2015-06-15,0,0,0,0,0,0,0,0,0
691,691GD,bakersfield,22,2015-06-15,0,0,0,0,0,0,0,0,0
691,691GE,los angeles,22,2015-06-15,0,0,3,3,0,0,0,0,0
691,691GF,east los angeles clinic,22,2015-06-15,0,0,0,0,0,0,0,0,0
691,691GG,antelope valley,22,2015-06-15,0,0,0,0,0,0,0,0,0
691,691GK,san luis obispo,22,2015-06-15,0,0,0,0,0,0,0,0,0
691,691GL,santa maria,22,2015-06-15,0,0,1,1,0,0,0,0,0
691,691GM,port hueneme (oxnard),22,2015-06-15,0,0,0,0,0,0,0,0,0
437,99999,"fargo, nd",23,2015-06-15,0,11,6,2,0,1,0,2,1
437,437,fargo va health care system,23,2015-06-15,1,0,4,2,0,0,0,1,1
437,437GA,grafton,23,2015-06-15,0,0,0,0,0,0,0,0,0
437,437GB,bismarck nd,23,2015-06-15,0,0,0,0,0,0,0,0,0
437,437GC,fergus falls,23,2015-06-15,0,0,0,0,0,0,0,0,0
437,437GD,minot,23,2015-06-15,0,0,2,0,0,1,0,1,0
437,437GE,bemidji cboc,23,2015-06-15,0,0,0,0,0,0,0,0,0
437,437GF,williston cboc nd,23,2015-06-15,0,0,0,0,0,0,0,0,0
437,437GI,grand forks,23,2015-06-15,0,0,0,0,0,0,0,0,0
438,99999,"sioux falls, sd",23,2015-06-15,0,4,15,3,3,3,5,0,1
438,438,sioux falls,23,2015-06-15,1,0,15,3,3,3,5,0,1
438,438GA,spirit lake cboc,23,2015-06-15,0,0,0,0,0,0,0,0,0
438,438GC,sioux city,23,2015-06-15,0,0,0,0,0,0,0,0,0
438,438GD,aberdeen (brown county),23,2015-06-15,0,0,0,0,0,0,0,0,0
438,438GE,wagner,23,2015-06-15,0,0,0,0,0,0,0,0,0
438,438GF,watertown,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,99999,"black hills hcs, sd",23,2015-06-15,0,3,9,2,3,3,0,1,0
568,568,fort meade,23,2015-06-15,1,0,2,0,0,1,0,1,0
568,568A4,hot springs,23,2015-06-15,0,0,7,2,3,2,0,0,0
568,568GA,rapid city sd,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568GB,pierre,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568HA,newcastle,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568HB,gordon cboc,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568HF,pine ridge,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568HH,gering sd,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568HJ,rosebud,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568HK,mclaughlin,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568HM,eagle butte sd,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568HP,winner,23,2015-06-15,0,0,0,0,0,0,0,0,0
568,568MA,ides ellsworth afb,23,2015-06-15,0,0,0,0,0,0,0,0,0
618,99999,"minneapolis, mn",23,2015-06-15,0,25,14,9,5,0,0,0,0
618,618,minneapolis,23,2015-06-15,1,0,11,8,3,0,0,0,0
618,618BY,superior,23,2015-06-15,0,0,0,0,0,0,0,0,0
618,618GA,mankato mn,23,2015-06-15,0,0,1,1,0,0,0,0,0
618,618GB,hibbing,23,2015-06-15,0,0,0,0,0,0,0,0,0
618,618GD,maplewood (st. paul),23,2015-06-15,0,0,0,0,0,0,0,0,0
618,618GE,chippewa valley,23,2015-06-15,0,0,0,0,0,0,0,0,0
618,618GG,rochester,23,2015-06-15,0,0,1,0,1,0,0,0,0
618,618GH,hayward/rice lake va opc,23,2015-06-15,0,0,0,0,0,0,0,0,0
618,618GI,northwest metro va opc,23,2015-06-15,0,0,1,0,1,0,0,0,0
618,618GJ,shakopee,23,2015-06-15,0,0,0,0,0,0,0,0,0
618,618GK,albert lea,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A6,99999,"central iowa, ia",23,2015-06-15,0,18,116,24,21,53,11,0,7
636A6,636A6,des moines,23,2015-06-15,1,0,77,15,13,38,11,0,0
636A6,636BU,vadom des moines ia,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A6,636GC,mason city,23,2015-06-15,0,0,38,8,8,15,0,0,7
636A6,636GD,marshalltown,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A6,636GK,fort dodge,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A6,636GM,carroll,23,2015-06-15,0,0,1,1,0,0,0,0,0
636A6,636GR,knoxville,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A8,99999,"iowa city, ia",23,2015-06-15,0,3,62,10,9,26,9,6,2
636A8,636A8,iowa city,23,2015-06-15,1,0,48,7,7,25,7,1,1
636A8,636GF,bettendorf,23,2015-06-15,0,0,13,3,1,1,2,5,1
636A8,636GG,quincy,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A8,636GH,waterloo,23,2015-06-15,0,0,1,0,1,0,0,0,0
636A8,636GI,lane a evans va clinic,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A8,636GJ,dubuque,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A8,636GN,cedar rapids,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A8,636GS,ottumwa,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A8,636GT,sterling,23,2015-06-15,0,0,0,0,0,0,0,0,0
636A8,636GU,decorah,23,2015-06-15,0,0,0,0,0,0,0,0,0
636,99999,"nebraska-w iowa, ne",23,2015-06-15,0,17,85,21,7,18,14,5,20
636,636,omaha,23,2015-06-15,1,0,57,14,4,15,6,2,16
636,6369AB,vanurs grand island,23,2015-06-15,0,0,0,0,0,0,0,0,0
636,636A4,grand island,23,2015-06-15,0,0,16,2,0,0,8,3,3
636,636A5,lincoln,23,2015-06-15,0,0,10,5,3,2,0,0,0
636,636BW,grand island domiciliary,23,2015-06-15,0,0,0,0,0,0,0,0,0
636,636BX,omaha domiciliary,23,2015-06-15,0,0,0,0,0,0,0,0,0
636,636GA,norfolk ne,23,2015-06-15,0,0,0,0,0,0,0,0,0
636,636GB,north platte,23,2015-06-15,0,0,2,0,0,1,0,0,1
636,636GL,bellevue,23,2015-06-15,0,0,0,0,0,0,0,0,0
636,636GP,"shenandoah,ia cboc",23,2015-06-15,0,0,0,0,0,0,0,0,0
636,636GQ,holdrege,23,2015-06-15,0,0,0,0,0,0,0,0,0
656,99999,"st. cloud, mn",23,2015-06-15,0,8,31,14,5,3,2,0,7
656,656,st cloud va health care system,23,2015-06-15,1,0,29,12,5,3,2,0,7
656,656GA,brainerd,23,2015-06-15,0,0,0,0,0,0,0,0,0
656,656GB,western central minnesota,23,2015-06-15,0,0,0,0,0,0,0,0,0
656,656GC,max j. beilke,23,2015-06-15,0,0,2,2,0,0,0,0,0
402,99999,"togus, me",01,2015-07-15,0,3,55,16,18,10,9,2,0
402,402,togus,01,2015-07-15,1,0,51,12,18,10,9,2,0
402,402GA,aroostook county (caribou),01,2015-07-15,0,0,1,1,0,0,0,0,0
402,402GB,calais,01,2015-07-15,0,0,0,0,0,0,0,0,0
402,402GC,rumford,01,2015-07-15,0,0,0,0,0,0,0,0,0
402,402GD,saco,01,2015-07-15,0,0,0,0,0,0,0,0,0
402,402GE,lewiston auburn,01,2015-07-15,0,0,0,0,0,0,0,0,0
402,402HB,bangor,01,2015-07-15,0,0,2,2,0,0,0,0,0
402,402HC,portland outreach clinic-cdrp sate,01,2015-07-15,0,0,1,1,0,0,0,0,0
402,402HL,r&c healthcare moc,01,2015-07-15,0,0,0,0,0,0,0,0,0
405,99999,"white river junction, vt",01,2015-07-15,0,10,106,9,41,13,13,15,14
405,405,white river jct,01,2015-07-15,1,0,61,7,35,8,6,4,1
405,405GA,bennington,01,2015-07-15,0,0,0,0,0,0,0,0,0
405,405GC,brattleboro,01,2015-07-15,0,0,0,0,0,0,0,0,0
405,405HA,burlington lakeside,01,2015-07-15,0,0,13,0,2,3,5,3,0
405,405HC,vicc - st. johnsbury - littleton,01,2015-07-15,0,0,8,1,0,1,0,3,3
405,405HE,keene (orc),01,2015-07-15,0,0,16,1,1,1,1,3,9
405,405HF,rutland,01,2015-07-15,0,0,7,0,3,0,1,2,1
405,405QB,newport,01,2015-07-15,0,0,1,0,0,0,0,0,0
518,99999,"bedford, ma",01,2015-07-15,0,60,101,7,15,3,6,11,59
518,518,bedford,01,2015-07-15,1,0,101,7,15,3,6,11,59
518,518GA,lynns/north shore,01,2015-07-15,0,0,0,0,0,0,0,0,0
518,518GB,haverhill,01,2015-07-15,0,0,0,0,0,0,0,0,0
518,518GE,gloucester,01,2015-07-15,0,0,0,0,0,0,0,0,0
523,99999,"va boston hcs, ma",01,2015-07-15,0,26,162,52,19,37,24,15,15
523,523,va boston hcs- boston div.,01,2015-07-15,1,0,151,50,17,35,23,13,13
523,523A4,va boston hcs-west roxbury div.,01,2015-07-15,0,0,0,0,0,0,0,0,0
523,523A5,brockton vamc,01,2015-07-15,0,0,11,2,2,2,1,2,2
523,523BY,lowell,01,2015-07-15,0,0,0,0,0,0,0,0,0
523,523BZ,causeway clinic (boston),01,2015-07-15,0,0,0,0,0,0,0,0,0
523,523GA,framingham va primary care unit,01,2015-07-15,0,0,0,0,0,0,0,0,0
523,523GC,quincy,01,2015-07-15,0,0,0,0,0,0,0,0,0
523,523GD,plymouth,01,2015-07-15,0,0,0,0,0,0,0,0,0
523,523MA,ides hanscom afb,01,2015-07-15,0,0,0,0,0,0,0,0,0
608,99999,"manchester, nh",01,2015-07-15,0,5,58,6,7,14,7,6,18
608,608,manchester,01,2015-07-15,1,0,48,5,6,14,6,4,13
608,608GA,portsmouth,01,2015-07-15,0,0,0,0,0,0,0,0,0
608,608GC,somersworth,01,2015-07-15,0,0,6,1,0,0,1,1,3
608,608GD,conway,01,2015-07-15,0,0,3,0,0,0,0,1,2
608,608HA,tilton,01,2015-07-15,0,0,1,0,1,0,0,0,0
608,608MA,ides manchester vamc,01,2015-07-15,0,0,0,0,0,0,0,0,0
631,99999,va central western massachusetts hcs,01,2015-07-15,0,6,128,31,49,33,6,4,5
631,631,va central western massachusetts h,01,2015-07-15,1,6,36,3,11,22,0,0,0
631,631BY,springfield,01,2015-07-15,0,0,35,4,12,9,6,4,0
631,631GC,pittsfield,01,2015-07-15,0,0,0,0,0,0,0,0,0
631,631GD,greenfield (franklin county),01,2015-07-15,0,0,0,0,0,0,0,0,0
631,631GE,worcester,01,2015-07-15,0,0,57,24,26,2,0,0,5
631,631GF,fitchburg,01,2015-07-15,0,0,0,0,0,0,0,0,0
631,631MA,ides keller army community hosp,01,2015-07-15,0,0,0,0,0,0,0,0,0
650,99999,"providence, ri",01,2015-07-15,0,17,28,10,4,8,2,2,2
650,650,providence,01,2015-07-15,1,0,18,8,0,7,2,0,1
650,650GA,new bedford primary care ctr.,01,2015-07-15,0,0,1,0,0,0,0,0,1
650,650GB,hyannis primary care center,01,2015-07-15,0,0,8,1,4,1,0,2,0
650,650GD,middletown,01,2015-07-15,0,0,1,1,0,0,0,0,0
689,99999,"va connecticut hcs, ct",01,2015-07-15,0,22,37,29,6,1,1,0,0
689,689,west haven,01,2015-07-15,1,0,36,28,6,1,1,0,0
689,689A4,newington campus,01,2015-07-15,0,0,1,1,0,0,0,0,0
689,689GA,waterbury va primary care center,01,2015-07-15,0,0,0,0,0,0,0,0,0
689,689GB,stamford va primary care center,01,2015-07-15,0,0,0,0,0,0,0,0,0
689,689GC,willimantic cboc,01,2015-07-15,0,0,0,0,0,0,0,0,0
689,689GD,winsted va primary care,01,2015-07-15,0,0,0,0,0,0,0,0,0
689,689GE,danbury,01,2015-07-15,0,0,0,0,0,0,0,0,0
689,689HC,new london va primary care cent,01,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,99999,"albany, ny",02,2015-07-15,0,35,115,18,8,2,4,14,69
528A8,528A8,albany,02,2015-07-15,1,0,114,17,8,2,4,14,69
528A8,528G1,malone,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528G2,westport,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528G3,bainbridge,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528G6,fonda,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528G7,catskill,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528GT,glens falls,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528GV,plattsburgh,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528GW,schenectady,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528GX,troy,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528GY,clifton park,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A8,528GZ,kingston,02,2015-07-15,0,0,1,1,0,0,0,0,0
528A6,99999,"bath, ny",02,2015-07-15,0,2,16,5,2,3,3,3,0
528A6,528A6,bath,02,2015-07-15,1,0,16,5,2,3,3,3,0
528A6,528G4,elmira,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A6,528G8,wellsville,02,2015-07-15,0,0,0,0,0,0,0,0,0
528,99999,"western new york, ny",02,2015-07-15,0,33,179,39,48,43,36,10,2
528,528,"upstate new york hcs, buffalo ny",02,2015-07-15,1,0,166,39,45,40,32,7,2
528,528A4,upstate new york hcs-batavia,02,2015-07-15,0,0,7,0,2,3,0,2,0
528,528GB,jamestown,02,2015-07-15,0,0,2,0,0,0,2,0,0
528,528GC,dunkirk,02,2015-07-15,0,0,2,0,0,0,2,0,0
528,528GD,niagara falls,02,2015-07-15,0,0,0,0,0,0,0,0,0
528,528GK,lockport,02,2015-07-15,0,0,0,0,0,0,0,0,0
528,528GQ,lackawanna,02,2015-07-15,0,0,2,0,1,0,0,1,0
528,528GR,olean,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A5,99999,"canandaigua, ny",02,2015-07-15,0,29,11,10,0,0,0,0,1
528A5,528A5,canandaigua,02,2015-07-15,1,0,8,7,0,0,0,0,1
528A5,528GE,rochester,02,2015-07-15,0,0,3,3,0,0,0,0,0
528A7,99999,"syracuse, ny",02,2015-07-15,0,8,131,90,4,19,9,4,4
528A7,528A7,syracuse,02,2015-07-15,1,0,77,40,3,18,9,4,2
528A7,528G5,auburn,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A7,528G9,cortland,02,2015-07-15,0,0,1,0,0,0,0,0,1
528A7,528GL,massena,02,2015-07-15,0,0,51,50,0,0,0,0,1
528A7,528GM,rome,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A7,528GN,binghamton,02,2015-07-15,0,0,1,0,1,0,0,0,0
528A7,528GO,watertown,02,2015-07-15,0,0,1,0,0,1,0,0,0
528A7,528GP,oswego,02,2015-07-15,0,0,0,0,0,0,0,0,0
528A7,528MA,watertown des,02,2015-07-15,0,0,0,0,0,0,0,0,0
526,99999,"bronx, ny",03,2015-07-15,0,1,11,5,3,1,2,0,0
526,526,bronx,03,2015-07-15,1,0,10,4,3,1,2,0,0
526,526GA,white plains,03,2015-07-15,0,0,0,0,0,0,0,0,0
526,526GB,yonkers,03,2015-07-15,0,0,0,0,0,0,0,0,0
526,526GD,queens,03,2015-07-15,0,0,1,1,0,0,0,0,0
561,99999,"new jersey hcs, nj",03,2015-07-15,0,2,319,87,123,78,31,0,0
561,561,new jersey hcs-east orange campus,03,2015-07-15,1,0,1,1,0,0,0,0,0
561,561A4,"new jersey hcs, nj - lyons campus",03,2015-07-15,0,0,315,86,123,77,29,0,0
561,561BY,newark,03,2015-07-15,0,0,0,0,0,0,0,0,0
561,561BZ,brick,03,2015-07-15,0,0,0,0,0,0,0,0,0
561,561GA,hamilton,03,2015-07-15,0,0,0,0,0,0,0,0,0
561,561GB,elizabeth,03,2015-07-15,0,0,0,0,0,0,0,0,0
561,561GD,hackensack/bergen county,03,2015-07-15,0,0,0,0,0,0,0,0,0
561,561GE,jersey city,03,2015-07-15,0,0,0,0,0,0,0,0,0
561,561GF,piscataway,03,2015-07-15,0,0,3,0,0,1,2,0,0
561,561GH,morristown,03,2015-07-15,0,0,0,0,0,0,0,0,0
561,561GI,tinton falls,03,2015-07-15,0,0,0,0,0,0,0,0,0
561,561GJ,paterson,03,2015-07-15,0,0,0,0,0,0,0,0,0
620,99999,"va hudson valley hcs, ny",03,2015-07-15,0,4,50,22,4,13,4,5,2
620,620,va hudson valley hcs-montrose cam,03,2015-07-15,1,0,34,22,4,4,1,1,2
620,620A4,va hudson valley hcs-castle point,03,2015-07-15,0,0,16,0,0,9,3,4,0
620,620BU,vadom montrose,03,2015-07-15,0,0,0,0,0,0,0,0,0
620,620GA,new city (rockland county),03,2015-07-15,0,0,0,0,0,0,0,0,0
620,620GB,carmel (putnam county),03,2015-07-15,0,0,0,0,0,0,0,0,0
620,620GD,goshen,03,2015-07-15,0,0,0,0,0,0,0,0,0
620,620GE,port jervis,03,2015-07-15,0,0,0,0,0,0,0,0,0
620,620GF,harris (monticello),03,2015-07-15,0,0,0,0,0,0,0,0,0
620,620GG,poughkeepsie,03,2015-07-15,0,0,0,0,0,0,0,0,0
620,620GH,eastern dutchess,03,2015-07-15,0,0,0,0,0,0,0,0,0
620,620MA,ides west point,03,2015-07-15,0,0,0,0,0,0,0,0,0
630,99999,"new york harbor hcs, ny",03,2015-07-15,0,7,5,3,1,0,1,0,0
630,630,new york harbor hcs-new york camp,03,2015-07-15,1,0,0,0,0,0,0,0,0
630,630A4,new york harbor hcs-brooklyn ca,03,2015-07-15,0,0,4,2,1,0,1,0,0
630,630A5,new york harbor hcs-st. albans ca,03,2015-07-15,0,0,1,1,0,0,0,0,0
630,630GA,harlem cboc,03,2015-07-15,0,0,0,0,0,0,0,0,0
630,630GB,staten island cboc,03,2015-07-15,0,0,0,0,0,0,0,0,0
630,630GC,chapel st cboc,03,2015-07-15,0,0,0,0,0,0,0,0,0
632,99999,"northport, ny",03,2015-07-15,0,3,224,38,4,15,21,16,129
632,632,northport,03,2015-07-15,1,0,223,38,3,15,21,16,129
632,632BU,northport vadom,03,2015-07-15,0,0,0,0,0,0,0,0,0
632,632GA,east meadow,03,2015-07-15,0,0,0,0,0,0,0,0,0
632,632HA,valley stream,03,2015-07-15,0,0,1,0,1,0,0,0,0
632,632HB,riverhead,03,2015-07-15,0,0,0,0,0,0,0,0,0
632,632HC,bay shore,03,2015-07-15,0,0,0,0,0,0,0,0,0
632,632HD,patchoque,03,2015-07-15,0,0,0,0,0,0,0,0,0
460,99999,"wilmington, de",04,2015-07-15,0,15,34,12,4,16,2,0,0
460,460,wilmington,04,2015-07-15,1,0,32,11,4,15,2,0,0
460,460GA,sussex county,04,2015-07-15,0,0,0,0,0,0,0,0,0
460,460GC,kent county,04,2015-07-15,0,0,0,0,0,0,0,0,0
460,460GD,cape may uscg,04,2015-07-15,0,0,0,0,0,0,0,0,0
460,460HE,atlantic county,04,2015-07-15,0,0,1,0,0,1,0,0,0
460,460HG,cumberland county,04,2015-07-15,0,0,1,1,0,0,0,0,0
460,460HK,moc wilmington,04,2015-07-15,0,0,0,0,0,0,0,0,0
460,460MA,ides dover afb,04,2015-07-15,0,0,0,0,0,0,0,0,0
503,99999,"altoona, pa",04,2015-07-15,0,9,16,16,0,0,0,0,0
503,503,james e. van zandt va(altoona),04,2015-07-15,1,0,16,16,0,0,0,0,0
503,503GA,johnstown,04,2015-07-15,0,0,0,0,0,0,0,0,0
503,503GB,dubois (clearfield),04,2015-07-15,0,0,0,0,0,0,0,0,0
503,503GC,state college (centre county),04,2015-07-15,0,0,0,0,0,0,0,0,0
503,503GD,huntingdon,04,2015-07-15,0,0,0,0,0,0,0,0,0
503,503GE,indiana,04,2015-07-15,0,0,0,0,0,0,0,0,0
529,99999,"butler, pa",04,2015-07-15,0,2,27,7,20,0,0,0,0
529,529,butler,04,2015-07-15,1,0,27,7,20,0,0,0,0
529,529GA,mercer county,04,2015-07-15,0,0,0,0,0,0,0,0,0
529,529GB,lawrence county,04,2015-07-15,0,0,0,0,0,0,0,0,0
529,529GC,armstrong county (kittanning),04,2015-07-15,0,0,0,0,0,0,0,0,0
529,529GD,clarion county,04,2015-07-15,0,0,0,0,0,0,0,0,0
529,529GF,cranberry township,04,2015-07-15,0,0,0,0,0,0,0,0,0
540,99999,"clarksburg, wv",04,2015-07-15,0,3,13,4,8,1,0,0,0
540,540,clarksburg,04,2015-07-15,1,0,13,4,8,1,0,0,0
540,540GA,tucker county,04,2015-07-15,0,0,0,0,0,0,0,0,0
540,540GB,wood county veterans center,04,2015-07-15,0,0,0,0,0,0,0,0,0
540,540GC,braxton,04,2015-07-15,0,0,0,0,0,0,0,0,0
540,540GD,monongalia,04,2015-07-15,0,0,0,0,0,0,0,0,0
540,540HK,rmu,04,2015-07-15,0,0,0,0,0,0,0,0,0
542,99999,"coatesville, pa",04,2015-07-15,0,11,75,22,18,35,0,0,0
542,542,coatesville,04,2015-07-15,1,0,75,22,18,35,0,0,0
542,542BU,vadom coatesville,04,2015-07-15,0,0,0,0,0,0,0,0,0
542,542GA,springfield,04,2015-07-15,0,0,0,0,0,0,0,0,0
542,542GE,spring city,04,2015-07-15,0,0,0,0,0,0,0,0,0
562,99999,"erie, pa",04,2015-07-15,0,21,1,1,0,0,0,0,0
562,562,erie,04,2015-07-15,1,0,0,0,0,0,0,0,0
562,562GA,crawford county primary care clini,04,2015-07-15,0,0,0,0,0,0,0,0,0
562,562GB,ashtabula county primary care clin,04,2015-07-15,0,0,1,1,0,0,0,0,0
562,562GC,mckean county primary care clinic,04,2015-07-15,0,0,0,0,0,0,0,0,0
562,562GD,venango,04,2015-07-15,0,0,0,0,0,0,0,0,0
562,562GE,warren,04,2015-07-15,0,0,0,0,0,0,0,0,0
595,99999,"lebanon, pa",04,2015-07-15,0,0,14,4,2,1,2,3,2
595,595,lebanon,04,2015-07-15,1,0,12,3,2,0,2,3,2
595,595GA,camp hill outpatient clinic,04,2015-07-15,0,0,1,1,0,0,0,0,0
595,595GC,lancaster,04,2015-07-15,0,0,1,0,0,1,0,0,0
595,595GD,reading,04,2015-07-15,0,0,0,0,0,0,0,0,0
595,595GE,york county,04,2015-07-15,0,0,0,0,0,0,0,0,0
595,595GF,pottsville/fracksville,04,2015-07-15,0,0,0,0,0,0,0,0,0
642,99999,"philadelphia, pa",04,2015-07-15,0,2,116,81,20,12,2,1,0
642,642,philadelphia,04,2015-07-15,1,0,113,79,20,11,2,1,0
642,642GA,outpatient clinic at marshall hall,04,2015-07-15,0,0,0,0,0,0,0,0,0
642,642GC,willow grove pa,04,2015-07-15,0,0,3,2,0,1,0,0,0
642,642GD,gloucester,04,2015-07-15,0,0,0,0,0,0,0,0,0
646,99999,"pittsburgh, pa",04,2015-07-15,0,8,17,12,2,0,0,1,2
646,646,pittsburgh hcs-univ dr,04,2015-07-15,1,0,12,8,1,0,0,1,2
646,646A4,heinz division hcs,04,2015-07-15,0,0,3,2,1,0,0,0,0
646,646GA,belmont,04,2015-07-15,0,0,0,0,0,0,0,0,0
646,646GB,westmoreland,04,2015-07-15,0,0,0,0,0,0,0,0,0
646,646GC,beaver cboc,04,2015-07-15,0,0,0,0,0,0,0,0,0
646,646GD,washington county,04,2015-07-15,0,0,2,2,0,0,0,0,0
646,646GE,fayette county,04,2015-07-15,0,0,0,0,0,0,0,0,0
693,99999,"wilkes-barre, pa",04,2015-07-15,0,5,292,68,25,59,6,6,128
693,693,wilkes barre,04,2015-07-15,1,0,98,38,13,47,0,0,0
693,693B4,allentown,04,2015-07-15,0,0,183,27,9,10,6,4,127
693,693GA,sayre,04,2015-07-15,0,0,1,0,1,0,0,0,0
693,693GB,williamsport,04,2015-07-15,0,0,7,0,2,2,0,2,1
693,693GC,tobyhanna,04,2015-07-15,0,0,1,1,0,0,0,0,0
693,693GF,berwick (columbia co.),04,2015-07-15,0,0,0,0,0,0,0,0,0
693,693GG,northampton county,04,2015-07-15,0,0,2,2,0,0,0,0,0
